Plant,Source,Parameter,Units,date,Value,Description,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,Emissions_Load
Lake,LAKE-4,SO2TONS,TONS,2/11/2022,0.003097091,SO2 in TONS,12.6,3.3,21.7,0.0,0.0,313,7.9,1012.2,4.908787067082038e-05
Lake,LAKE-4,SO2TONS,TONS,2/12/2022,0.001576358,SO2 in TONS,9.9,2.8,11.1,0.0,0.0,71,12.6,1024.5,2.101160455279757e-05
Lake,LAKE-4,SO2TONS,TONS,2/13/2022,0.001327352,SO2 in TONS,6.2,-2.1,16.7,0.0,0.0,39,5.0,1027.1,2.2034106249096712e-05
Lake,LAKE-4,SO2TONS,TONS,2/14/2022,0.003877794,SO2 in TONS,8.9,-2.7,20.6,0.0,0.0,224,5.4,1019.8,5.764811489837424e-05
Lake,LAKE-4,SO2TONS,TONS,2/15/2022,0.001969131,SO2 in TONS,12.0,2.8,23.9,0.0,0.0,217,18.4,1010.1,3.555440158071553e-05
Lake,LAKE-4,SO2TONS,TONS,2/16/2022,0.001027244,SO2 in TONS,15.6,5.0,21.7,0.0,0.0,233,25.6,1005.2,1.8774419505548894e-05
Lake,LAKE-4,SO2TONS,TONS,2/17/2022,0.001077085,SO2 in TONS,8.7,1.7,12.8,0.0,0.0,312,15.8,1016.8,1.9045780776753534e-05
Lake,LAKE-4,SO2TONS,TONS,2/22/2022,0.000401287,SO2 in TONS,13.1,5.0,21.7,0.0,0.0,240,19.1,1010.0,1.0905916824012735e-05
Lake,LAKE-4,SO2TONS,TONS,2/24/2022,0.001682793,SO2 in TONS,11.2,0.6,14.4,0.0,0.0,321,18.0,1014.1,2.8872687637600253e-05
Lake,LAKE-4,SO2TONS,TONS,2/25/2022,0.002668136,SO2 in TONS,6.4,-1.0,15.6,0.0,0.0,76,8.3,1018.6,3.783848942652568e-05
Lake,LAKE-4,SO2TONS,TONS,2/26/2022,0.001610466,SO2 in TONS,8.8,0.0,20.6,0.0,0.0,312,8.3,1018.5,2.294605950075317e-05
Lake,LAKE-4,SO2TONS,TONS,2/27/2022,0.000166244,SO2 in TONS,10.9,1.7,18.3,0.0,0.0,13,10.8,1024.4,5.829036014645229e-06
Lake,LAKE-4,SO2TONS,TONS,2/28/2022,0.002597277,SO2 in TONS,10.3,3.3,20.0,0.0,0.0,16,12.6,1020.6,4.3163361847971074e-05
Lake,LAKE-4,SO2TONS,TONS,3/1/2022,0.001026624,SO2 in TONS,14.5,9.4,23.3,0.0,0.0,10,11.2,1016.4,1.5578940378308316e-05
Lake,LAKE-4,SO2TONS,TONS,3/2/2022,1.8612e-06,SO2 in TONS,14.8,5.0,26.1,0.0,0.0,17,7.9,1016.1,1.0835108917498978e-05
Lake,LAKE-4,SO2TONS,TONS,3/4/2022,0.000615006,SO2 in TONS,18.5,11.1,26.1,0.0,0.0,241,23.8,1009.1,1.30283074905288e-05
Lake,LAKE-4,SO2TONS,TONS,3/7/2022,0.000866135,SO2 in TONS,9.6,0.6,17.2,0.0,0.0,83,13.0,1015.5,1.639170790931732e-05
Lake,LAKE-4,SO2TONS,TONS,3/8/2022,0.001921306,SO2 in TONS,7.2,-0.5,15.0,0.0,0.0,5,9.4,1013.0,3.1189512260897935e-05
Lake,LAKE-4,SO2TONS,TONS,3/9/2022,0.002388952,SO2 in TONS,8.3,-1.0,18.9,0.0,0.0,302,15.8,1009.0,4.3782089568371405e-05
Lake,LAKE-4,SO2TONS,TONS,3/10/2022,0.001703494,SO2 in TONS,13.2,2.8,21.7,0.0,0.0,230,21.6,1006.6,3.123314917194698e-05
Lake,LAKE-4,SO2TONS,TONS,3/11/2022,0.00216208,SO2 in TONS,9.8,-1.0,13.9,2.8,0.0,354,13.3,1017.6,3.381063033878365e-05
Lake,LAKE-4,SO2TONS,TONS,3/12/2022,0.00022503,SO2 in TONS,5.7,-1.6,15.6,0.0,0.0,94,6.1,1023.8,4.808505540506649e-06
Lake,LAKE-4,SO2TONS,TONS,3/14/2022,0.001305165,SO2 in TONS,16.6,8.3,21.1,0.0,0.0,325,21.6,1015.7,1.7439788224367626e-05
Lake,LAKE-4,SO2TONS,TONS,3/15/2022,0.001006794,SO2 in TONS,13.3,2.2,23.3,0.0,0.0,61,5.4,1020.3,1.897195459619466e-05
Lake,LAKE-4,SO2TONS,TONS,3/16/2022,0.000928166,SO2 in TONS,15.8,4.4,27.8,0.0,0.0,239,17.3,1008.8,1.5701755707373128e-05
Lake,LAKE-4,SO2TONS,TONS,3/17/2022,0.001228581,SO2 in TONS,18.8,6.7,21.7,0.0,0.0,298,27.4,1006.9,1.8495985256274385e-05
Lake,LAKE-4,SO2TONS,TONS,3/18/2022,0.001047257,SO2 in TONS,10.4,1.7,17.8,0.0,0.0,106,6.5,1017.2,1.822684579334153e-05
Lake,LAKE-4,SO2TONS,TONS,3/19/2022,0.000827476,SO2 in TONS,12.4,2.8,23.3,0.0,0.0,17,6.1,1016.4,1.9592712286994182e-05
Lake,LAKE-4,SO2TONS,TONS,3/20/2022,0.001094669,SO2 in TONS,17.3,7.8,28.3,0.0,0.0,275,19.1,1005.9,1.9146547766401383e-05
Lake,LAKE-4,SO2TONS,TONS,3/21/2022,0.001764206,SO2 in TONS,13.7,7.8,15.0,1.0,0.0,270,28.8,1004.5,2.687780514360459e-05
Lake,LAKE-4,SO2TONS,TONS,3/23/2022,0.000248963,SO2 in TONS,8.6,4.4,16.1,0.0,0.0,351,12.6,1019.2,7.080352639072964e-06
Lake,LAKE-4,SO2TONS,TONS,3/24/2022,0.000249067,SO2 in TONS,13.4,6.1,23.9,0.0,0.0,201,11.5,1016.2,7.209452398496458e-06
Lake,LAKE-4,SO2TONS,TONS,3/25/2022,0.001652645,SO2 in TONS,16.2,4.4,27.8,0.0,0.0,22,5.8,1015.5,2.8900553139898815e-05
Lake,LAKE-4,SO2TONS,TONS,3/26/2022,0.001043656,SO2 in TONS,17.9,5.6,30.6,0.0,0.0,41,7.6,1012.8,1.878023795157252e-05
Lake,LAKE-4,SO2TONS,TONS,3/27/2022,0.001955811,SO2 in TONS,19.8,6.7,31.1,0.0,0.0,315,7.6,1008.9,2.6336512338700016e-05
Lake,LAKE-4,SO2TONS,TONS,3/28/2022,9.684e-06,SO2 in TONS,22.3,13.9,29.4,0.0,0.0,243,16.2,1007.8,1.0458364917176e-06
Lake,LAKE-4,SO2TONS,TONS,4/1/2022,0.000967784,SO2 in TONS,17.8,8.9,26.7,0.0,0.0,267,16.9,1006.9,1.5660577351150083e-05
Lake,LAKE-4,SO2TONS,TONS,4/2/2022,0.000917529,SO2 in TONS,19.2,9.4,28.9,0.0,0.0,265,7.9,1011.8,1.5391645895905613e-05
Lake,LAKE-4,SO2TONS,TONS,4/3/2022,0.001239023,SO2 in TONS,20.6,9.4,28.9,0.0,0.0,226,10.4,1006.6,1.855429513112529e-05
Lake,LAKE-4,SO2TONS,TONS,4/4/2022,0.000998292,SO2 in TONS,20.4,11.7,26.7,0.0,0.0,287,17.3,1003.4,1.493357306257794e-05
Lake,LAKE-4,SO2TONS,TONS,4/6/2022,0.00086685,SO2 in TONS,22.9,16.1,28.3,0.0,0.0,358,13.7,1008.9,1.3460899693975338e-05
Lake,LAKE-4,SO2TONS,TONS,5/9/2022,0.002124673,SO2 in TONS,26.8,20.6,33.3,0.0,0.0,243,27.7,1003.5,2.9530054697316724e-05
Lake,LAKE-4,SO2TONS,TONS,5/10/2022,0.002205642,SO2 in TONS,27.2,15.6,35.0,0.0,0.0,220,9.7,1008.0,3.6358321336718295e-05
Lake,LAKE-4,SO2TONS,TONS,5/11/2022,0.002327816,SO2 in TONS,28.2,17.2,36.1,0.0,0.0,235,17.6,1007.3,3.8190145195071175e-05
Lake,LAKE-4,SO2TONS,TONS,5/12/2022,0.001514626,SO2 in TONS,28.5,20.0,32.8,0.0,0.0,284,17.3,1008.3,2.94440181436835e-05
Lake,LAKE-4,SO2TONS,TONS,5/13/2022,0.002176828,SO2 in TONS,24.9,11.7,33.3,0.0,0.0,336,9.0,1008.9,2.936448833779627e-05
Lake,LAKE-4,SO2TONS,TONS,5/14/2022,0.001257008,SO2 in TONS,24.1,12.2,35.6,0.0,0.0,4,8.6,1010.0,2.1841286894834583e-05
Lake,LAKE-4,SO2TONS,TONS,5/15/2022,0.001782545,SO2 in TONS,25.3,10.0,37.2,0.0,0.0,17,5.0,1008.8,2.649044265193143e-05
Lake,LAKE-4,SO2TONS,TONS,5/16/2022,0.001784968,SO2 in TONS,27.9,16.1,38.3,0.0,0.0,243,11.5,1005.5,2.700895926542109e-05
Lake,LAKE-4,SO2TONS,TONS,5/17/2022,0.00182126,SO2 in TONS,30.7,24.4,35.6,0.0,0.0,258,23.4,1006.0,2.455119238830342e-05
Lake,LAKE-4,SO2TONS,TONS,5/18/2022,0.001853045,SO2 in TONS,29.8,22.2,35.6,0.0,0.0,262,19.1,1007.1,2.7126073063440027e-05
Lake,LAKE-4,SO2TONS,TONS,5/19/2022,0.00207293,SO2 in TONS,29.2,21.1,35.0,0.0,0.0,258,25.9,1002.5,3.21363133048892e-05
Lake,LAKE-4,SO2TONS,TONS,5/21/2022,0.000622665,SO2 in TONS,26.6,18.3,33.3,0.0,0.0,224,13.3,1006.7,1.0909723447077518e-05
Lake,LAKE-4,SO2TONS,TONS,5/22/2022,0.000321964,SO2 in TONS,22.1,15.6,24.4,0.0,0.0,91,16.9,1014.1,8.995536843680608e-06
Lake,LAKE-4,SO2TONS,TONS,5/23/2022,0.001699604,SO2 in TONS,21.7,13.9,33.3,0.0,0.0,205,15.8,1006.3,2.6901722402212284e-05
Lake,LAKE-4,SO2TONS,TONS,5/24/2022,0.001743048,SO2 in TONS,26.2,15.6,31.7,0.0,0.0,281,22.0,1001.9,2.7544526929688863e-05
Lake,LAKE-4,SO2TONS,TONS,5/26/2022,0.003423701,SO2 in TONS,25.6,15.6,36.1,0.0,0.0,18,8.3,1009.0,4.9320765554852525e-05
Lake,LAKE-4,SO2TONS,TONS,5/27/2022,0.002400007,SO2 in TONS,28.9,17.8,39.4,0.0,0.0,229,11.9,1008.1,4.216177100196496e-05
Lake,LAKE-4,SO2TONS,TONS,5/28/2022,0.002411372,SO2 in TONS,32.6,24.4,38.9,0.0,0.0,235,25.9,1002.6,4.1840918544652414e-05
Lake,LAKE-4,SO2TONS,TONS,5/29/2022,0.001896728,SO2 in TONS,29.2,22.8,35.6,0.0,0.0,242,30.6,997.8,2.9053243580258117e-05
Lake,LAKE-4,SO2TONS,TONS,5/30/2022,0.001906003,SO2 in TONS,27.6,21.7,33.9,0.0,0.0,261,22.7,1000.7,2.620388204033713e-05
Lake,LAKE-4,SO2TONS,TONS,5/31/2022,0.00250786,SO2 in TONS,27.6,17.8,35.0,0.0,0.0,259,9.4,1002.9,3.7843548702286966e-05
Lake,LAKE-4,SO2TONS,TONS,6/1/2022,0.002759838,SO2 in TONS,28.8,17.2,37.8,0.0,0.0,3,13.3,1004.1,3.7861925383192656e-05
Lake,LAKE-4,SO2TONS,TONS,6/2/2022,3.48051e-05,SO2 in TONS,26.8,20.0,33.9,3.0,0.0,81,12.2,1007.1,1.7750068925708894e-06
Lake,LAKE-4,SO2TONS,TONS,6/3/2022,0.001873058,SO2 in TONS,25.8,18.3,36.7,0.0,0.0,174,13.3,1005.3,2.7074763133105243e-05
Lake,LAKE-4,SO2TONS,TONS,6/4/2022,0.001585104,SO2 in TONS,30.6,20.0,36.7,0.0,0.0,300,16.9,1003.5,2.466041934487503e-05
Lake,LAKE-4,SO2TONS,TONS,6/5/2022,0.00150644,SO2 in TONS,30.8,23.3,36.7,0.0,0.0,288,18.4,1002.6,2.48989816304778e-05
Lake,LAKE-4,SO2TONS,TONS,6/6/2022,0.001774803,SO2 in TONS,31.8,23.9,38.3,0.0,0.0,268,18.0,1002.0,3.94764850399989e-05
Lake,LAKE-4,SO2TONS,TONS,6/7/2022,0.002567886,SO2 in TONS,33.3,26.1,40.0,0.0,0.0,253,16.2,1003.0,3.479071412321948e-05
Lake,LAKE-4,SO2TONS,TONS,6/8/2022,0.002920391,SO2 in TONS,32.7,24.4,41.1,0.0,0.0,38,19.4,1004.6,4.2683742325560536e-05
Lake,LAKE-4,SO2TONS,TONS,6/9/2022,0.00198911,SO2 in TONS,29.2,22.2,37.2,0.0,0.0,69,9.4,1008.4,2.664780187009987e-05
Lake,LAKE-4,SO2TONS,TONS,6/10/2022,0.003033113,SO2 in TONS,31.4,22.2,40.6,0.0,0.0,292,7.2,1006.3,4.3431141756953335e-05
Lake,LAKE-4,SO2TONS,TONS,6/11/2022,2.028e-05,SO2 in TONS,33.4,24.4,41.7,0.0,0.0,227,9.4,1004.4,2.5156769345252954e-06
Lake,LAKE-4,SO2TONS,TONS,6/12/2022,0.001813707,SO2 in TONS,35.4,26.1,41.1,0.0,0.0,299,18.4,1003.3,2.683529304545796e-05
Lake,LAKE-4,SO2TONS,TONS,6/13/2022,0.001699448,SO2 in TONS,34.9,28.3,40.6,0.0,0.0,283,22.7,1002.3,3.0682601361558005e-05
Lake,LAKE-4,SO2TONS,TONS,6/14/2022,0.001221768,SO2 in TONS,32.8,26.7,38.9,0.0,0.0,256,20.5,1003.5,2.154091571944612e-05
Lake,LAKE-4,SO2TONS,TONS,6/16/2022,0.002330153,SO2 in TONS,32.6,23.3,39.4,0.5,0.0,109,15.8,1007.1,3.5322892016620906e-05
Lake,LAKE-4,SO2TONS,TONS,6/23/2022,0.000507322,SO2 in TONS,26.3,21.7,34.4,0.0,0.0,357,13.7,1010.3,8.60592031042881e-06
Lake,LAKE-4,SO2TONS,TONS,6/24/2022,0.002016342,SO2 in TONS,29.2,22.2,35.6,0.0,0.0,327,11.5,1007.8,2.6597816216980868e-05
Lake,LAKE-4,SO2TONS,TONS,6/25/2022,0.001399594,SO2 in TONS,29.9,23.9,36.7,0.0,0.0,9,13.0,1009.2,1.913971787953227e-05
Lake,LAKE-4,SO2TONS,TONS,6/26/2022,0.00216771,SO2 in TONS,28.0,21.7,33.3,0.0,0.0,60,23.4,1014.3,2.98752334513837e-05
Lake,LAKE-4,SO2TONS,TONS,6/27/2022,0.000473053,SO2 in TONS,27.0,22.2,32.8,0.0,0.0,85,16.6,1016.6,1.2103002093852138e-05
Lake,LAKE-4,SO2TONS,TONS,6/28/2022,0.001667041,SO2 in TONS,27.3,21.7,33.9,0.0,0.0,54,16.6,1015.9,2.356360197550673e-05
Lake,LAKE-4,SO2TONS,TONS,6/29/2022,0.001984828,SO2 in TONS,28.4,22.2,34.4,5.6,0.0,102,12.2,1014.8,2.7261914907129758e-05
Lake,LAKE-4,SO2TONS,TONS,6/30/2022,0.002545941,SO2 in TONS,27.7,22.2,36.1,0.0,0.0,123,7.6,1011.3,3.461013085709402e-05
Lake,LAKE-4,SO2TONS,TONS,7/1/2022,0.002292974,SO2 in TONS,30.4,23.9,36.7,0.0,0.0,286,10.8,1008.1,3.189099229145726e-05
Lake,LAKE-4,SO2TONS,TONS,7/2/2022,0.001599036,SO2 in TONS,29.9,22.2,37.2,0.3,0.0,340,10.4,1007.3,2.0903963091999915e-05
Lake,LAKE-4,SO2TONS,TONS,7/3/2022,0.001814801,SO2 in TONS,29.4,22.2,36.7,0.0,0.0,96,10.1,1007.6,2.357557139002857e-05
Lake,LAKE-4,SO2TONS,TONS,7/4/2022,0.001398473,SO2 in TONS,30.0,22.2,36.7,0.0,0.0,151,14.4,1008.5,2.112306646302711e-05
Lake,LAKE-4,SO2TONS,TONS,7/5/2022,0.001729846,SO2 in TONS,26.5,21.7,35.0,0.0,0.0,331,9.4,1010.1,2.6799977154347436e-05
Lake,LAKE-4,SO2TONS,TONS,7/7/2022,0.002540344,SO2 in TONS,30.3,22.8,37.2,2.3,0.0,163,10.8,1009.8,3.479334302147597e-05
Lake,LAKE-4,SO2TONS,TONS,7/8/2022,0.002564201,SO2 in TONS,27.1,21.7,36.7,0.3,0.0,97,11.9,1013.4,3.4591054230592864e-05
Lake,LAKE-4,SO2TONS,TONS,7/9/2022,0.001775516,SO2 in TONS,30.8,23.3,38.3,0.0,0.0,62,13.0,1014.7,2.7755071326580416e-05
Lake,LAKE-4,SO2TONS,TONS,7/10/2022,0.001537283,SO2 in TONS,30.3,24.4,37.2,1.0,0.0,25,9.0,1013.0,2.406324134446332e-05
Lake,LAKE-4,SO2TONS,TONS,7/11/2022,0.003018004,SO2 in TONS,29.6,22.2,38.3,0.8,0.0,137,7.2,1008.9,4.043139259690423e-05
Lake,LAKE-4,SO2TONS,TONS,7/12/2022,0.003009476,SO2 in TONS,31.1,24.4,37.8,0.0,0.0,71,14.0,1009.4,4.01837438834126e-05
Lake,LAKE-4,SO2TONS,TONS,7/13/2022,0.003135183,SO2 in TONS,31.2,24.4,37.8,0.0,0.0,54,14.4,1010.8,4.050936725116422e-05
Lake,LAKE-4,SO2TONS,TONS,7/14/2022,0.002037354,SO2 in TONS,30.7,23.9,36.7,0.0,0.0,127,10.8,1011.5,3.157592082557614e-05
Lake,LAKE-4,SO2TONS,TONS,7/15/2022,0.002165092,SO2 in TONS,31.7,23.3,38.9,0.0,0.0,87,11.2,1011.3,3.146878473729597e-05
Lake,LAKE-4,SO2TONS,TONS,7/16/2022,0.002443632,SO2 in TONS,31.4,22.8,37.8,0.0,0.0,127,12.2,1009.7,3.449364916424588e-05
Lake,LAKE-4,SO2TONS,TONS,7/17/2022,0.002472871,SO2 in TONS,31.6,24.4,38.3,0.0,0.0,96,10.8,1008.6,3.3877606913365424e-05
Lake,LAKE-4,SO2TONS,TONS,7/18/2022,0.002680411,SO2 in TONS,32.2,23.9,40.0,0.0,0.0,64,9.7,1009.2,3.753853661272735e-05
Lake,LAKE-4,SO2TONS,TONS,7/19/2022,0.002955106,SO2 in TONS,33.6,25.0,41.7,0.0,0.0,179,9.0,1007.3,4.317741121868313e-05
Lake,LAKE-4,SO2TONS,TONS,7/20/2022,0.00037772,SO2 in TONS,34.9,28.3,42.2,0.0,0.0,338,15.1,1006.7,1.0488257981179886e-05
Lake,LAKE-4,SO2TONS,TONS,7/21/2022,0.000774042,SO2 in TONS,33.7,27.2,40.6,0.0,0.0,69,13.7,1007.0,1.6241180131305636e-05
Lake,LAKE-4,SO2TONS,TONS,7/22/2022,0.00239823,SO2 in TONS,32.6,27.2,38.3,0.0,0.0,153,14.0,1007.5,2.941823120382921e-05
Lake,LAKE-4,SO2TONS,TONS,7/23/2022,0.002696511,SO2 in TONS,32.0,25.0,38.3,0.0,0.0,130,10.8,1007.7,3.670170817727237e-05
Lake,LAKE-4,SO2TONS,TONS,7/24/2022,0.002672673,SO2 in TONS,29.9,23.3,36.1,0.3,0.0,127,14.4,1008.8,3.4149120061546155e-05
Lake,LAKE-4,SO2TONS,TONS,7/26/2022,0.002248229,SO2 in TONS,28.2,21.1,35.0,0.0,0.0,212,16.9,1010.1,3.121633862826957e-05
Lake,LAKE-4,SO2TONS,TONS,7/27/2022,0.001620153,SO2 in TONS,27.4,22.2,33.3,0.0,0.0,181,11.9,1010.8,2.3505585435137698e-05
Lake,LAKE-4,SO2TONS,TONS,7/28/2022,0.002473227,SO2 in TONS,28.7,21.7,36.1,0.0,0.0,138,10.4,1009.1,3.43096729774845e-05
Lake,LAKE-4,SO2TONS,TONS,7/29/2022,0.00331985,SO2 in TONS,29.2,22.2,35.6,0.0,0.0,14,11.9,1009.8,4.23399130953098e-05
Lake,LAKE-4,SO2TONS,TONS,7/30/2022,0.004001016,SO2 in TONS,28.2,22.2,36.1,0.0,0.0,71,10.8,1011.3,5.263911558469841e-05
Lake,LAKE-4,SO2TONS,TONS,7/31/2022,0.003260297,SO2 in TONS,30.4,22.8,37.8,0.0,0.0,17,14.4,1011.7,4.208416293131933e-05
Lake,LAKE-4,SO2TONS,TONS,8/1/2022,0.002886867,SO2 in TONS,31.8,23.9,40.0,0.0,0.0,81,8.6,1009.8,4.028444841930275e-05
Lake,LAKE-4,SO2TONS,TONS,8/2/2022,0.002032543,SO2 in TONS,32.1,23.9,39.4,2.8,0.0,66,12.6,1007.5,3.3075569420426654e-05
Lake,LAKE-4,SO2TONS,TONS,8/3/2022,0.000908914,SO2 in TONS,31.0,22.2,38.9,0.3,0.0,178,15.1,1006.1,1.5732490702778657e-05
Lake,LAKE-4,SO2TONS,TONS,8/4/2022,0.002145763,SO2 in TONS,29.1,20.0,37.8,0.8,0.0,353,12.6,1009.5,3.2630137800063885e-05
Lake,LAKE-4,SO2TONS,TONS,8/5/2022,0.002675916,SO2 in TONS,30.3,22.2,38.3,0.0,0.0,20,13.3,1008.9,3.789652755888351e-05
Lake,LAKE-4,SO2TONS,TONS,8/6/2022,0.003089834,SO2 in TONS,31.1,24.4,37.8,0.0,0.0,89,13.3,1008.5,4.607603648743339e-05
Lake,LAKE-4,SO2TONS,TONS,8/7/2022,0.002590532,SO2 in TONS,30.7,24.4,37.2,0.0,0.0,60,9.0,1010.5,3.7647086638525713e-05
Lake,LAKE-4,SO2TONS,TONS,8/8/2022,0.001241,SO2 in TONS,27.7,21.7,34.4,0.0,0.0,55,8.6,1011.9,2.162798038068213e-05
Lake,LAKE-4,SO2TONS,TONS,8/9/2022,0.001963561,SO2 in TONS,28.3,21.7,35.6,0.0,0.0,51,11.2,1011.9,3.0346036713086524e-05
Lake,LAKE-4,SO2TONS,TONS,8/10/2022,0.002761956,SO2 in TONS,28.3,21.7,36.1,0.0,0.0,53,14.4,1013.5,4.448574079780663e-05
