Plant,Source,Parameter,Units,date,Value,Description,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,Emissions_Load
Lake,LAKE-2,SO2TONS,TONS,4/25/2022,0.002024177,SO2 in TONS,19.9,11.7,26.1,0.0,0.0,75,19.8,1013.9,2.641627814496959e-05
Lake,LAKE-2,SO2TONS,TONS,4/26/2022,0.002140663,SO2 in TONS,18.9,11.7,27.2,0.0,0.0,113,18.7,1016.7,3.056677321642348e-05
Lake,LAKE-2,SO2TONS,TONS,4/27/2022,0.003602851,SO2 in TONS,22.7,16.1,32.8,0.0,0.0,271,14.0,1009.0,4.849375626455325e-05
Lake,LAKE-2,SO2TONS,TONS,4/28/2022,0.003290904,SO2 in TONS,25.9,15.0,31.7,0.0,0.0,247,23.8,1005.1,4.33390117628646e-05
Lake,LAKE-2,SO2TONS,TONS,4/29/2022,0.00524025,SO2 in TONS,25.2,20.0,29.4,0.0,0.0,282,24.1,1004.1,6.464640423294804e-05
Lake,LAKE-2,SO2TONS,TONS,4/30/2022,0.004701,SO2 in TONS,22.7,10.6,30.0,0.0,0.0,80,12.2,1007.0,6.662264619370766e-05
Lake,LAKE-2,SO2TONS,TONS,5/1/2022,0.003885789,SO2 in TONS,23.7,15.6,32.8,0.0,0.0,261,18.0,1003.7,6.139288702784336e-05
Lake,LAKE-2,SO2TONS,TONS,5/2/2022,0.004823865,SO2 in TONS,25.9,18.9,31.7,0.0,0.0,267,26.6,1004.5,6.5042554297767e-05
Lake,LAKE-2,SO2TONS,TONS,5/3/2022,0.002643933,SO2 in TONS,25.4,18.9,31.1,0.0,0.0,240,20.5,1005.5,3.901407572965036e-05
Lake,LAKE-2,SO2TONS,TONS,5/4/2022,0.00468249,SO2 in TONS,25.9,21.1,31.1,0.0,0.0,270,24.5,1004.2,6.624118203070032e-05
Lake,LAKE-2,SO2TONS,TONS,5/5/2022,0.001892015,SO2 in TONS,23.1,13.3,29.4,0.0,0.0,327,13.3,1009.8,2.7211171729864494e-05
Lake,LAKE-2,SO2TONS,TONS,5/6/2022,0.001940327,SO2 in TONS,24.3,15.0,34.4,0.0,0.0,223,15.1,1008.6,2.941585789973764e-05
Lake,LAKE-2,SO2TONS,TONS,5/7/2022,0.001732798,SO2 in TONS,27.7,18.9,35.6,0.0,0.0,247,23.0,1004.1,2.3926549043930628e-05
Lake,LAKE-2,SO2TONS,TONS,5/9/2022,0.001945871,SO2 in TONS,26.8,20.6,33.3,0.0,0.0,243,27.7,1003.5,2.976139355682004e-05
Lake,LAKE-2,SO2TONS,TONS,5/10/2022,0.001520519,SO2 in TONS,27.2,15.6,35.0,0.0,0.0,220,9.7,1008.0,2.8300098498541595e-05
Lake,LAKE-2,SO2TONS,TONS,5/11/2022,0.001692438,SO2 in TONS,28.2,17.2,36.1,0.0,0.0,235,17.6,1007.3,3.1827122000033935e-05
Lake,LAKE-2,SO2TONS,TONS,5/12/2022,0.001935284,SO2 in TONS,28.5,20.0,32.8,0.0,0.0,284,17.3,1008.3,3.413391261971576e-05
Lake,LAKE-2,SO2TONS,TONS,5/13/2022,0.000911561,SO2 in TONS,24.9,11.7,33.3,0.0,0.0,336,9.0,1008.9,1.60059182121433e-05
Lake,LAKE-2,SO2TONS,TONS,5/14/2022,0.000960633,SO2 in TONS,24.1,12.2,35.6,0.0,0.0,4,8.6,1010.0,1.970998005657365e-05
Lake,LAKE-2,SO2TONS,TONS,5/15/2022,0.001460852,SO2 in TONS,25.3,10.0,37.2,0.0,0.0,17,5.0,1008.8,2.1661260789134165e-05
Lake,LAKE-2,SO2TONS,TONS,5/16/2022,0.001239766,SO2 in TONS,27.9,16.1,38.3,0.0,0.0,243,11.5,1005.5,2.396230961867203e-05
Lake,LAKE-2,SO2TONS,TONS,5/17/2022,0.001635094,SO2 in TONS,30.7,24.4,35.6,0.0,0.0,258,23.4,1006.0,2.7388716330148646e-05
Lake,LAKE-2,SO2TONS,TONS,5/18/2022,0.001344861,SO2 in TONS,29.8,22.2,35.6,0.0,0.0,262,19.1,1007.1,2.1388617938835195e-05
Lake,LAKE-2,SO2TONS,TONS,5/19/2022,0.001858214,SO2 in TONS,29.2,21.1,35.0,0.0,0.0,258,25.9,1002.5,3.0740499243432585e-05
Lake,LAKE-2,SO2TONS,TONS,5/20/2022,0.001689725,SO2 in TONS,27.8,22.8,33.3,0.0,0.0,256,32.0,999.5,2.3963545360130665e-05
Lake,LAKE-2,SO2TONS,TONS,5/21/2022,0.001672133,SO2 in TONS,26.6,18.3,33.3,0.0,0.0,224,13.3,1006.7,2.3788536072869644e-05
Lake,LAKE-2,SO2TONS,TONS,5/23/2022,0.001259534,SO2 in TONS,21.7,13.9,33.3,0.0,0.0,205,15.8,1006.3,1.8653477931959e-05
Lake,LAKE-2,SO2TONS,TONS,5/24/2022,0.001137326,SO2 in TONS,26.2,15.6,31.7,0.0,0.0,281,22.0,1001.9,2.230317736451732e-05
Lake,LAKE-2,SO2TONS,TONS,5/25/2022,0.002269901,SO2 in TONS,21.4,11.1,32.2,0.0,0.0,192,8.6,1008.3,2.976355908963988e-05
Lake,LAKE-2,SO2TONS,TONS,5/26/2022,0.002540011,SO2 in TONS,25.6,15.6,36.1,0.0,0.0,18,8.3,1009.0,4.0784003555324656e-05
Lake,LAKE-2,SO2TONS,TONS,5/27/2022,0.001839989,SO2 in TONS,28.9,17.8,39.4,0.0,0.0,229,11.9,1008.1,3.445551536774628e-05
Lake,LAKE-2,SO2TONS,TONS,5/28/2022,0.001846021,SO2 in TONS,32.6,24.4,38.9,0.0,0.0,235,25.9,1002.6,3.470048961431593e-05
Lake,LAKE-2,SO2TONS,TONS,5/30/2022,0.001293725,SO2 in TONS,27.6,21.7,33.9,0.0,0.0,261,22.7,1000.7,1.8136542606228717e-05
Lake,LAKE-2,SO2TONS,TONS,5/31/2022,0.001353737,SO2 in TONS,27.6,17.8,35.0,0.0,0.0,259,9.4,1002.9,2.098684192912172e-05
Lake,LAKE-2,SO2TONS,TONS,6/1/2022,0.001822287,SO2 in TONS,28.8,17.2,37.8,0.0,0.0,3,13.3,1004.1,2.720937109788949e-05
Lake,LAKE-2,SO2TONS,TONS,6/2/2022,0.002721154,SO2 in TONS,26.8,20.0,33.9,3.0,0.0,81,12.2,1007.1,3.822332159365326e-05
Lake,LAKE-2,SO2TONS,TONS,6/3/2022,0.001688082,SO2 in TONS,25.8,18.3,36.7,0.0,0.0,174,13.3,1005.3,2.6869104678339225e-05
Lake,LAKE-2,SO2TONS,TONS,6/4/2022,0.000380312,SO2 in TONS,30.6,20.0,36.7,0.0,0.0,300,16.9,1003.5,9.042235668869655e-06
Lake,LAKE-2,SO2TONS,TONS,6/5/2022,0.001187264,SO2 in TONS,30.8,23.3,36.7,0.0,0.0,288,18.4,1002.6,1.879294836312029e-05
Lake,LAKE-2,SO2TONS,TONS,6/6/2022,0.002294987,SO2 in TONS,31.8,23.9,38.3,0.0,0.0,268,18.0,1002.0,3.992028701158893e-05
Lake,LAKE-2,SO2TONS,TONS,6/7/2022,0.003041462,SO2 in TONS,33.3,26.1,40.0,0.0,0.0,253,16.2,1003.0,4.662244478379311e-05
Lake,LAKE-2,SO2TONS,TONS,6/8/2022,0.003353519,SO2 in TONS,32.7,24.4,41.1,0.0,0.0,38,19.4,1004.6,6.50525433136933e-05
Lake,LAKE-2,SO2TONS,TONS,6/9/2022,0.002995944,SO2 in TONS,29.2,22.2,37.2,0.0,0.0,69,9.4,1008.4,4.335125257475621e-05
Lake,LAKE-2,SO2TONS,TONS,6/10/2022,0.003503448,SO2 in TONS,31.4,22.2,40.6,0.0,0.0,292,7.2,1006.3,4.897101998287496e-05
Lake,LAKE-2,SO2TONS,TONS,6/11/2022,0.003961419,SO2 in TONS,33.4,24.4,41.7,0.0,0.0,227,9.4,1004.4,5.424021298160503e-05
Lake,LAKE-2,SO2TONS,TONS,6/12/2022,0.002631379,SO2 in TONS,35.4,26.1,41.1,0.0,0.0,299,18.4,1003.3,4.173987950560291e-05
Lake,LAKE-2,SO2TONS,TONS,6/13/2022,0.002582708,SO2 in TONS,34.9,28.3,40.6,0.0,0.0,283,22.7,1002.3,4.351453415747787e-05
Lake,LAKE-2,SO2TONS,TONS,6/14/2022,0.0028133,SO2 in TONS,32.8,26.7,38.9,0.0,0.0,256,20.5,1003.5,4.394351005472667e-05
Lake,LAKE-2,SO2TONS,TONS,6/15/2022,0.002561756,SO2 in TONS,31.6,22.8,38.9,0.0,0.0,203,11.9,1005.0,4.054391460709468e-05
Lake,LAKE-2,SO2TONS,TONS,6/16/2022,0.001654342,SO2 in TONS,32.6,23.3,39.4,0.5,0.0,109,15.8,1007.1,2.714027485911093e-05
Lake,LAKE-2,SO2TONS,TONS,6/17/2022,0.002175037,SO2 in TONS,29.5,22.2,37.2,0.0,0.0,155,14.4,1007.6,2.9006386781384244e-05
Lake,LAKE-2,SO2TONS,TONS,6/18/2022,0.001620497,SO2 in TONS,30.4,22.8,37.2,0.0,0.0,275,15.8,1006.9,2.384598408923717e-05
Lake,LAKE-2,SO2TONS,TONS,6/19/2022,0.001387343,SO2 in TONS,31.1,20.0,35.6,9.7,0.0,354,15.8,1008.9,2.4671187073468737e-05
Lake,LAKE-2,SO2TONS,TONS,6/20/2022,0.002137391,SO2 in TONS,23.2,18.9,29.4,7.6,0.0,102,7.9,1012.7,3.324342957252622e-05
Lake,LAKE-2,SO2TONS,TONS,6/22/2022,0.0013639,SO2 in TONS,24.1,20.0,31.7,1.5,0.0,357,16.9,1014.8,2.1767667130486403e-05
Lake,LAKE-2,SO2TONS,TONS,6/23/2022,0.002695022,SO2 in TONS,26.3,21.7,34.4,0.0,0.0,357,13.7,1010.3,3.506316454646444e-05
Lake,LAKE-2,SO2TONS,TONS,6/24/2022,0.002562576,SO2 in TONS,29.2,22.2,35.6,0.0,0.0,327,11.5,1007.8,3.484029831211706e-05
Lake,LAKE-2,SO2TONS,TONS,6/25/2022,0.00526395,SO2 in TONS,29.9,23.9,36.7,0.0,0.0,9,13.0,1009.2,6.551106337321483e-05
Lake,LAKE-2,SO2TONS,TONS,6/26/2022,0.001123186,SO2 in TONS,28.0,21.7,33.3,0.0,0.0,60,23.4,1014.3,1.996677861007954e-05
Lake,LAKE-2,SO2TONS,TONS,6/27/2022,0.002043498,SO2 in TONS,27.0,22.2,32.8,0.0,0.0,85,16.6,1016.6,3.026790746701873e-05
Lake,LAKE-2,SO2TONS,TONS,6/28/2022,0.00280383,SO2 in TONS,27.3,21.7,33.9,0.0,0.0,54,16.6,1015.9,3.799195819120874e-05
Lake,LAKE-2,SO2TONS,TONS,6/29/2022,0.002961278,SO2 in TONS,28.4,22.2,34.4,5.6,0.0,102,12.2,1014.8,4.3835693206124673e-05
Lake,LAKE-2,SO2TONS,TONS,6/30/2022,0.00199959,SO2 in TONS,27.7,22.2,36.1,0.0,0.0,123,7.6,1011.3,3.0809748030597536e-05
Lake,LAKE-2,SO2TONS,TONS,7/1/2022,0.003065727,SO2 in TONS,30.4,23.9,36.7,0.0,0.0,286,10.8,1008.1,4.056181666481933e-05
Lake,LAKE-2,SO2TONS,TONS,7/2/2022,0.002944534,SO2 in TONS,29.9,22.2,37.2,0.3,0.0,340,10.4,1007.3,3.980371037898444e-05
Lake,LAKE-2,SO2TONS,TONS,7/3/2022,0.002557208,SO2 in TONS,29.4,22.2,36.7,0.0,0.0,96,10.1,1007.6,3.475949160567231e-05
Lake,LAKE-2,SO2TONS,TONS,7/4/2022,0.002248682,SO2 in TONS,30.0,22.2,36.7,0.0,0.0,151,14.4,1008.5,2.9232899778031034e-05
Lake,LAKE-2,SO2TONS,TONS,7/5/2022,0.002553777,SO2 in TONS,26.5,21.7,35.0,0.0,0.0,331,9.4,1010.1,3.5566467422885646e-05
Lake,LAKE-2,SO2TONS,TONS,7/6/2022,0.002433705,SO2 in TONS,29.6,23.9,36.7,0.0,0.0,216,13.3,1009.3,3.711621417167231e-05
Lake,LAKE-2,SO2TONS,TONS,7/7/2022,0.001315119,SO2 in TONS,30.3,22.8,37.2,2.3,0.0,163,10.8,1009.8,2.1790459060923707e-05
Lake,LAKE-2,SO2TONS,TONS,7/8/2022,0.002192086,SO2 in TONS,27.1,21.7,36.7,0.3,0.0,97,11.9,1013.4,3.210827434966655e-05
Lake,LAKE-2,SO2TONS,TONS,7/9/2022,0.001865311,SO2 in TONS,30.8,23.3,38.3,0.0,0.0,62,13.0,1014.7,2.727811510574533e-05
Lake,LAKE-2,SO2TONS,TONS,7/10/2022,0.001746397,SO2 in TONS,30.3,24.4,37.2,1.0,0.0,25,9.0,1013.0,2.3939989974769278e-05
Lake,LAKE-2,SO2TONS,TONS,7/11/2022,0.002554582,SO2 in TONS,29.6,22.2,38.3,0.8,0.0,137,7.2,1008.9,3.794802378356281e-05
Lake,LAKE-2,SO2TONS,TONS,7/13/2022,0.001068756,SO2 in TONS,31.2,24.4,37.8,0.0,0.0,54,14.4,1010.8,1.5672991376506642e-05
Lake,LAKE-2,SO2TONS,TONS,7/14/2022,0.002473781,SO2 in TONS,30.7,23.9,36.7,0.0,0.0,127,10.8,1011.5,3.799742918859686e-05
Lake,LAKE-2,SO2TONS,TONS,7/15/2022,0.002631935,SO2 in TONS,31.7,23.3,38.9,0.0,0.0,87,11.2,1011.3,3.798786969907488e-05
Lake,LAKE-2,SO2TONS,TONS,7/16/2022,0.003006959,SO2 in TONS,31.4,22.8,37.8,0.0,0.0,127,12.2,1009.7,3.680950963102693e-05
Lake,LAKE-2,SO2TONS,TONS,7/17/2022,0.002978332,SO2 in TONS,31.6,24.4,38.3,0.0,0.0,96,10.8,1008.6,4.30286137629014e-05
Lake,LAKE-2,SO2TONS,TONS,7/18/2022,0.002683898,SO2 in TONS,32.2,23.9,40.0,0.0,0.0,64,9.7,1009.2,4.418492663776193e-05
Lake,LAKE-2,SO2TONS,TONS,7/19/2022,0.003047134,SO2 in TONS,33.6,25.0,41.7,0.0,0.0,179,9.0,1007.3,4.735788828807961e-05
Lake,LAKE-2,SO2TONS,TONS,7/20/2022,0.003378046,SO2 in TONS,34.9,28.3,42.2,0.0,0.0,338,15.1,1006.7,5.1207355707871306e-05
Lake,LAKE-2,SO2TONS,TONS,7/21/2022,0.00221626,SO2 in TONS,33.7,27.2,40.6,0.0,0.0,69,13.7,1007.0,3.283251911900145e-05
Lake,LAKE-2,SO2TONS,TONS,7/22/2022,0.001405228,SO2 in TONS,32.6,27.2,38.3,0.0,0.0,153,14.0,1007.5,2.815124648321796e-05
Lake,LAKE-2,SO2TONS,TONS,7/23/2022,0.000945518,SO2 in TONS,32.0,25.0,38.3,0.0,0.0,130,10.8,1007.7,1.5096334212548974e-05
Lake,LAKE-2,SO2TONS,TONS,7/24/2022,0.002103722,SO2 in TONS,29.9,23.3,36.1,0.3,0.0,127,14.4,1008.8,2.667780582824341e-05
Lake,LAKE-2,SO2TONS,TONS,7/25/2022,0.002281745,SO2 in TONS,28.8,22.2,35.6,1.3,0.0,235,13.7,1009.2,3.13485533985064e-05
Lake,LAKE-2,SO2TONS,TONS,7/26/2022,0.002767204,SO2 in TONS,28.2,21.1,35.0,0.0,0.0,212,16.9,1010.1,3.697931939069311e-05
Lake,LAKE-2,SO2TONS,TONS,7/27/2022,0.00252501,SO2 in TONS,27.4,22.2,33.3,0.0,0.0,181,11.9,1010.8,3.430453164440346e-05
Lake,LAKE-2,SO2TONS,TONS,7/28/2022,0.002936166,SO2 in TONS,28.7,21.7,36.1,0.0,0.0,138,10.4,1009.1,4.07537437019979e-05
Lake,LAKE-2,SO2TONS,TONS,7/29/2022,0.002856071,SO2 in TONS,29.2,22.2,35.6,0.0,0.0,14,11.9,1009.8,4.251659749651458e-05
Lake,LAKE-2,SO2TONS,TONS,7/30/2022,0.002477939,SO2 in TONS,28.2,22.2,36.1,0.0,0.0,71,10.8,1011.3,3.211616749472737e-05
Lake,LAKE-2,SO2TONS,TONS,7/31/2022,0.002484117,SO2 in TONS,30.4,22.8,37.8,0.0,0.0,17,14.4,1011.7,3.378612615963735e-05
Lake,LAKE-2,SO2TONS,TONS,8/1/2022,0.002971781,SO2 in TONS,31.8,23.9,40.0,0.0,0.0,81,8.6,1009.8,3.775166109177471e-05
Lake,LAKE-2,SO2TONS,TONS,8/2/2022,0.002894249,SO2 in TONS,32.1,23.9,39.4,2.8,0.0,66,12.6,1007.5,4.380022978471853e-05
Lake,LAKE-2,SO2TONS,TONS,8/3/2022,0.002137923,SO2 in TONS,31.0,22.2,38.9,0.3,0.0,178,15.1,1006.1,3.86198834912267e-05
Lake,LAKE-2,SO2TONS,TONS,8/4/2022,0.002159635,SO2 in TONS,29.1,20.0,37.8,0.8,0.0,353,12.6,1009.5,3.353624453252773e-05
Lake,LAKE-2,SO2TONS,TONS,8/5/2022,0.002905632,SO2 in TONS,30.3,22.2,38.3,0.0,0.0,20,13.3,1008.9,4.402430172448832e-05
Lake,LAKE-2,SO2TONS,TONS,8/6/2022,0.003812724,SO2 in TONS,31.1,24.4,37.8,0.0,0.0,89,13.3,1008.5,5.769044056105479e-05
Lake,LAKE-2,SO2TONS,TONS,8/7/2022,0.002660916,SO2 in TONS,30.7,24.4,37.2,0.0,0.0,60,9.0,1010.5,4.026507127078362e-05
Lake,LAKE-2,SO2TONS,TONS,8/8/2022,0.000881257,SO2 in TONS,27.7,21.7,34.4,0.0,0.0,55,8.6,1011.9,1.5965080631256958e-05
Lake,LAKE-2,SO2TONS,TONS,8/9/2022,0.001720419,SO2 in TONS,28.3,21.7,35.6,0.0,0.0,51,11.2,1011.9,3.076295075767379e-05
Lake,LAKE-2,SO2TONS,TONS,8/10/2022,0.001782978,SO2 in TONS,28.3,21.7,36.1,0.0,0.0,53,14.4,1013.5,2.75317879452798e-05
Lake,LAKE-2,SO2TONS,TONS,8/12/2022,0.001634629,SO2 in TONS,26.0,21.7,35.6,1.0,0.0,39,13.0,1013.9,2.4240984798775857e-05
Lake,LAKE-2,SO2TONS,TONS,8/14/2022,0.001848234,SO2 in TONS,29.7,22.2,36.7,0.0,0.0,87,9.4,1009.5,2.714547330471152e-05
Lake,LAKE-2,SO2TONS,TONS,8/15/2022,6.8157e-05,SO2 in TONS,30.8,22.8,36.7,0.0,0.0,118,12.6,1006.9,4.677125689669485e-06
Lake,LAKE-2,SO2TONS,TONS,8/16/2022,0.002952124,SO2 in TONS,27.7,20.0,32.2,0.8,0.0,62,15.8,1009.1,4.089248764775754e-05
Lake,LAKE-2,SO2TONS,TONS,8/17/2022,0.000330432,SO2 in TONS,21.8,19.4,25.6,23.1,0.0,46,13.0,1012.7,8.908506636178269e-06
Lake,LAKE-2,SO2TONS,TONS,8/22/2022,0.003003564,SO2 in TONS,24.8,21.7,31.7,11.7,0.0,53,6.1,1012.7,4.083124290649164e-05
Lake,LAKE-2,SO2TONS,TONS,8/23/2022,0.000159545,SO2 in TONS,24.1,21.7,28.3,0.0,0.0,80,9.7,1011.0,5.930128461464944e-06
Lake,LAKE-2,SO2TONS,TONS,8/25/2022,0.001065528,SO2 in TONS,25.3,20.6,31.7,0.0,0.0,43,10.4,1013.6,1.5544121728134173e-05
Lake,LAKE-2,SO2TONS,TONS,8/26/2022,0.002426925,SO2 in TONS,26.8,21.1,32.8,0.0,0.0,102,8.6,1011.4,3.17829691622041e-05
Lake,LAKE-2,SO2TONS,TONS,8/27/2022,0.00167999,SO2 in TONS,27.5,21.7,34.4,0.0,0.0,154,9.0,1007.4,2.3654514821057296e-05
Lake,LAKE-2,SO2TONS,TONS,8/28/2022,0.00239338,SO2 in TONS,27.0,22.8,35.6,0.0,0.0,226,9.4,1005.2,3.4702501101070165e-05
Lake,LAKE-2,SO2TONS,TONS,8/29/2022,0.001488792,SO2 in TONS,28.9,22.2,36.1,0.0,0.0,37,10.8,1007.1,2.451435445664416e-05
Lake,LAKE-2,SO2TONS,TONS,9/2/2022,0.00226863,SO2 in TONS,24.3,20.6,31.7,0.0,0.0,62,8.6,1012.0,3.420857917455177e-05
Lake,LAKE-2,SO2TONS,TONS,9/3/2022,0.002138744,SO2 in TONS,25.3,21.1,31.1,0.0,0.0,74,15.5,1015.1,3.617249020604016e-05
Lake,LAKE-2,SO2TONS,TONS,9/4/2022,0.001732164,SO2 in TONS,25.6,20.0,31.1,0.0,0.0,73,13.7,1014.2,2.658808127871965e-05
Lake,LAKE-2,SO2TONS,TONS,9/5/2022,0.001797147,SO2 in TONS,25.0,18.3,32.2,0.0,0.0,111,7.9,1012.0,3.093478195942596e-05
Lake,LAKE-2,SO2TONS,TONS,9/6/2022,0.002614015,SO2 in TONS,25.9,17.2,33.3,0.0,0.0,85,9.4,1014.6,3.4994782671980886e-05
Lake,LAKE-2,SO2TONS,TONS,9/7/2022,0.002526803,SO2 in TONS,26.1,18.3,32.8,0.0,0.0,62,12.2,1015.9,3.429494350094127e-05
Lake,LAKE-2,SO2TONS,TONS,9/8/2022,0.002453286,SO2 in TONS,25.5,17.8,32.2,0.0,0.0,92,8.6,1010.3,3.477221879778316e-05
