Plant,Source,Parameter,Units,date,Value,Description,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,Emissions_Load
Lake,LAKE-2,COTONS,TONS,5/17/2022,0.014066091,CO in TONS,30.7,24.4,35.6,0.0,0.0,258,23.4,1006.0,0.0002356146963251
Lake,LAKE-2,COTONS,TONS,5/18/2022,0.010119223,CO in TONS,29.8,22.2,35.6,0.0,0.0,262,19.1,1007.1,0.0001609357358008
Lake,LAKE-2,COTONS,TONS,5/19/2022,0.01426886,CO in TONS,29.2,21.1,35.0,0.0,0.0,258,25.9,1002.5,0.0002360502504203
Lake,LAKE-2,COTONS,TONS,5/20/2022,0.014799856,CO in TONS,27.8,22.8,33.3,0.0,0.0,256,32.0,999.5,0.0002098903789548
Lake,LAKE-2,COTONS,TONS,5/21/2022,0.021499028,CO in TONS,26.6,18.3,33.3,0.0,0.0,224,13.3,1006.7,0.0003058550983143
Lake,LAKE-2,COTONS,TONS,5/23/2022,0.012932375,CO in TONS,21.7,13.9,33.3,0.0,0.0,205,15.8,1006.3,0.0001915262086377
Lake,LAKE-2,COTONS,TONS,5/24/2022,0.010484045,CO in TONS,26.2,15.6,31.7,0.0,0.0,281,22.0,1001.9,0.0002055940997854
Lake,LAKE-2,COTONS,TONS,5/25/2022,0.02200542,CO in TONS,21.4,11.1,32.2,0.0,0.0,192,8.6,1008.3,0.0002885410502318
Lake,LAKE-2,COTONS,TONS,5/26/2022,0.022944429,CO in TONS,25.6,15.6,36.1,0.0,0.0,18,8.3,1009.0,0.0003684100871653
Lake,LAKE-2,COTONS,TONS,5/27/2022,0.015682379,CO in TONS,28.9,17.8,39.4,0.0,0.0,229,11.9,1008.1,0.0002936672179221
Lake,LAKE-2,COTONS,TONS,5/28/2022,0.017004112,CO in TONS,32.6,24.4,38.9,0.0,0.0,235,25.9,1002.6,0.000319633965083
Lake,LAKE-2,COTONS,TONS,5/30/2022,0.01322059,CO in TONS,27.6,21.7,33.9,0.0,0.0,261,22.7,1000.7,0.0001853375283112
Lake,LAKE-2,COTONS,TONS,5/31/2022,0.012392225,CO in TONS,27.6,17.8,35.0,0.0,0.0,259,9.4,1002.9,0.0001921153571373
Lake,LAKE-2,COTONS,TONS,6/1/2022,0.01587155,CO in TONS,28.8,17.2,37.8,0.0,0.0,3,13.3,1004.1,0.0002369851147753
Lake,LAKE-2,COTONS,TONS,6/2/2022,0.022781434,CO in TONS,26.8,20.0,33.9,3.0,0.0,81,12.2,1007.1,0.0003200047032055
Lake,LAKE-2,COTONS,TONS,6/3/2022,0.01486061,CO in TONS,25.8,18.3,36.7,0.0,0.0,174,13.3,1005.3,0.0002365354797183
Lake,LAKE-2,COTONS,TONS,6/4/2022,0.003331271,CO in TONS,30.6,20.0,36.7,0.0,0.0,300,16.9,1003.5,7.920375233721547e-05
Lake,LAKE-2,COTONS,TONS,6/5/2022,0.00025675,CO in TONS,30.8,23.3,36.7,0.0,0.0,288,18.4,1002.6,4.06404093127656e-06
Lake,LAKE-2,COTONS,TONS,6/6/2022,0.007215105,CO in TONS,31.8,23.9,38.3,0.0,0.0,268,18.0,1002.0,0.0001255035703551
Lake,LAKE-2,COTONS,TONS,6/7/2022,0.014588982,CO in TONS,33.3,26.1,40.0,0.0,0.0,253,16.2,1003.0,0.0002236338996662
Lake,LAKE-2,COTONS,TONS,6/8/2022,0.01526746,CO in TONS,32.7,24.4,41.1,0.0,0.0,38,19.4,1004.6,0.0002961626586699
Lake,LAKE-2,COTONS,TONS,6/9/2022,0.013881269,CO in TONS,29.2,22.2,37.2,0.0,0.0,69,9.4,1008.4,0.0002008616978411
Lake,LAKE-2,COTONS,TONS,6/10/2022,0.014942175,CO in TONS,31.4,22.2,40.6,0.0,0.0,292,7.2,1006.3,0.0002088609708243
Lake,LAKE-2,COTONS,TONS,6/11/2022,0.014160751,CO in TONS,33.4,24.4,41.7,0.0,0.0,227,9.4,1004.4,0.0001938906614572
Lake,LAKE-2,COTONS,TONS,6/12/2022,0.011679349,CO in TONS,35.4,26.1,41.1,0.0,0.0,299,18.4,1003.3,0.0001852620317954
Lake,LAKE-2,COTONS,TONS,6/13/2022,0.008501504,CO in TONS,34.9,28.3,40.6,0.0,0.0,283,22.7,1002.3,0.000143236860767
Lake,LAKE-2,COTONS,TONS,6/14/2022,0.011024037,CO in TONS,32.8,26.7,38.9,0.0,0.0,256,20.5,1003.5,0.0001721945333783
Lake,LAKE-2,COTONS,TONS,6/15/2022,0.008606253,CO in TONS,31.6,22.8,38.9,0.0,0.0,203,11.9,1005.0,0.0001362078147641
Lake,LAKE-2,COTONS,TONS,6/16/2022,0.005850414,CO in TONS,32.6,23.3,39.4,0.5,0.0,109,15.8,1007.1,9.597885080569228e-05
Lake,LAKE-2,COTONS,TONS,6/17/2022,0.008125098,CO in TONS,29.5,22.2,37.2,0.0,0.0,155,14.4,1007.6,0.0001083566556452
Lake,LAKE-2,COTONS,TONS,6/18/2022,0.008152656,CO in TONS,30.4,22.8,37.2,0.0,0.0,275,15.8,1006.9,0.0001199681981892
Lake,LAKE-2,COTONS,TONS,6/19/2022,0.00658328,CO in TONS,31.1,20.0,35.6,9.7,0.0,354,15.8,1008.9,0.0001170707838198
Lake,LAKE-2,COTONS,TONS,6/20/2022,0.009614557,CO in TONS,23.2,18.9,29.4,7.6,0.0,102,7.9,1012.7,0.0001495378470764
Lake,LAKE-2,COTONS,TONS,6/22/2022,0.005246782,CO in TONS,24.1,20.0,31.7,1.5,0.0,357,16.9,1014.8,8.373796032130489e-05
Lake,LAKE-2,COTONS,TONS,6/23/2022,0.003029308,CO in TONS,26.3,21.7,34.4,0.0,0.0,357,13.7,1010.3,3.941234055451908e-05
Lake,LAKE-2,COTONS,TONS,6/28/2022,0.01360675,CO in TONS,27.3,21.7,33.9,0.0,0.0,54,16.6,1015.9,0.0001843717618822
Lake,LAKE-2,COTONS,TONS,6/29/2022,0.017944472,CO in TONS,28.4,22.2,34.4,5.6,0.0,102,12.2,1014.8,0.000265631382578
Lake,LAKE-2,COTONS,TONS,6/30/2022,0.011693274,CO in TONS,27.7,22.2,36.1,0.0,0.0,123,7.6,1011.3,0.0001801703477176
Lake,LAKE-2,COTONS,TONS,7/1/2022,0.019778646,CO in TONS,30.4,23.9,36.7,0.0,0.0,286,10.8,1008.1,0.0002616859925656
Lake,LAKE-2,COTONS,TONS,7/2/2022,0.016177327,CO in TONS,29.9,22.2,37.2,0.3,0.0,340,10.4,1007.3,0.000218682358096
Lake,LAKE-2,COTONS,TONS,7/3/2022,0.013317839,CO in TONS,29.4,22.2,36.7,0.0,0.0,96,10.1,1007.6,0.0001810260694187
Lake,LAKE-2,COTONS,TONS,7/4/2022,0.014063607,CO in TONS,30.0,22.2,36.7,0.0,0.0,151,14.4,1008.5,0.000182827102253
Lake,LAKE-2,COTONS,TONS,7/5/2022,0.012504065,CO in TONS,26.5,21.7,35.0,0.0,0.0,331,9.4,1010.1,0.000174144187404
Lake,LAKE-2,COTONS,TONS,7/6/2022,0.011322929,CO in TONS,29.6,23.9,36.7,0.0,0.0,216,13.3,1009.3,0.000172684962974
Lake,LAKE-2,COTONS,TONS,7/7/2022,0.006569078,CO in TONS,30.3,22.8,37.2,2.3,0.0,163,10.8,1009.8,0.0001088443138811
Lake,LAKE-2,COTONS,TONS,7/8/2022,0.01190874,CO in TONS,27.1,21.7,36.7,0.3,0.0,97,11.9,1013.4,0.0001744316103833
Lake,LAKE-2,COTONS,TONS,7/9/2022,0.00973189,CO in TONS,30.8,23.3,38.3,0.0,0.0,62,13.0,1014.7,0.0001423181526385
Lake,LAKE-2,COTONS,TONS,7/10/2022,0.013535445,CO in TONS,30.3,24.4,37.2,1.0,0.0,25,9.0,1013.0,0.0001855468244643
Lake,LAKE-2,COTONS,TONS,7/11/2022,0.013260592,CO in TONS,29.6,22.2,38.3,0.8,0.0,137,7.2,1008.9,0.0001969845793167
Lake,LAKE-2,COTONS,TONS,7/13/2022,0.00422833,CO in TONS,31.2,24.4,37.8,0.0,0.0,54,14.4,1010.8,6.200721177427245e-05
Lake,LAKE-2,COTONS,TONS,7/14/2022,0.009721297,CO in TONS,30.7,23.9,36.7,0.0,0.0,127,10.8,1011.5,0.0001493197232814
Lake,LAKE-2,COTONS,TONS,7/15/2022,0.012611136,CO in TONS,31.7,23.3,38.9,0.0,0.0,87,11.2,1011.3,0.0001820220450449
Lake,LAKE-2,COTONS,TONS,7/16/2022,0.013433076,CO in TONS,31.4,22.8,37.8,0.0,0.0,127,12.2,1009.7,0.0001644402003473
Lake,LAKE-2,COTONS,TONS,7/17/2022,0.013130628,CO in TONS,31.6,24.4,38.3,0.0,0.0,96,10.8,1008.6,0.0001897010543741
Lake,LAKE-2,COTONS,TONS,7/18/2022,0.009284341,CO in TONS,32.2,23.9,40.0,0.0,0.0,64,9.7,1009.2,0.000152847807914
Lake,LAKE-2,COTONS,TONS,7/19/2022,0.013421602,CO in TONS,33.6,25.0,41.7,0.0,0.0,179,9.0,1007.3,0.000208595594471
Lake,LAKE-2,COTONS,TONS,7/20/2022,0.016007473,CO in TONS,34.9,28.3,42.2,0.0,0.0,338,15.1,1006.7,0.0002426551811003
Lake,LAKE-2,COTONS,TONS,7/21/2022,0.008729185,CO in TONS,33.7,27.2,40.6,0.0,0.0,69,13.7,1007.0,0.0001293174688014
Lake,LAKE-2,COTONS,TONS,7/22/2022,0.006027091,CO in TONS,32.6,27.2,38.3,0.0,0.0,153,14.0,1007.5,0.0001207420605893
Lake,LAKE-2,COTONS,TONS,7/23/2022,0.003366475,CO in TONS,32.0,25.0,38.3,0.0,0.0,130,10.8,1007.7,5.374982995372992e-05
Lake,LAKE-2,COTONS,TONS,7/24/2022,0.009528206,CO in TONS,29.9,23.3,36.1,0.3,0.0,127,14.4,1008.8,0.0001208294772595
Lake,LAKE-2,COTONS,TONS,7/25/2022,0.008596515,CO in TONS,28.8,22.2,35.6,1.3,0.0,235,13.7,1009.2,0.0001181062342718
Lake,LAKE-2,COTONS,TONS,7/26/2022,0.010398164,CO in TONS,28.2,21.1,35.0,0.0,0.0,212,16.9,1010.1,0.0001389550707619
Lake,LAKE-2,COTONS,TONS,7/27/2022,0.009279139,CO in TONS,27.4,22.2,33.3,0.0,0.0,181,11.9,1010.8,0.0001260654482391
Lake,LAKE-2,COTONS,TONS,7/28/2022,0.010741,CO in TONS,28.7,21.7,36.1,0.0,0.0,138,10.4,1009.1,0.0001490842006559
Lake,LAKE-2,COTONS,TONS,7/29/2022,0.010254205,CO in TONS,29.2,22.2,35.6,0.0,0.0,14,11.9,1009.8,0.0001526481332683
Lake,LAKE-2,COTONS,TONS,7/30/2022,0.009932388,CO in TONS,28.2,22.2,36.1,0.0,0.0,71,10.8,1011.3,0.0001287320780013
Lake,LAKE-2,COTONS,TONS,7/31/2022,0.007228044,CO in TONS,30.4,22.8,37.8,0.0,0.0,17,14.4,1011.7,9.830761049958988e-05
Lake,LAKE-2,COTONS,TONS,8/1/2022,0.009158167,CO in TONS,31.8,23.9,40.0,0.0,0.0,81,8.6,1009.8,0.0001163396686383
Lake,LAKE-2,COTONS,TONS,8/2/2022,0.012143231,CO in TONS,32.1,23.9,39.4,2.8,0.0,66,12.6,1007.5,0.0001837700585294
Lake,LAKE-2,COTONS,TONS,8/3/2022,0.006919801,CO in TONS,31.0,22.2,38.9,0.3,0.0,178,15.1,1006.1,0.0001250007172393
Lake,LAKE-2,COTONS,TONS,8/4/2022,0.006777814,CO in TONS,29.1,20.0,37.8,0.8,0.0,353,12.6,1009.5,0.0001052503907836
Lake,LAKE-2,COTONS,TONS,8/5/2022,0.00578254,CO in TONS,30.3,22.2,38.3,0.0,0.0,20,13.3,1008.9,8.761339553457653e-05
Lake,LAKE-2,COTONS,TONS,8/6/2022,0.012895117,CO in TONS,31.1,24.4,37.8,0.0,0.0,89,13.3,1008.5,0.0001951163999325
Lake,LAKE-2,COTONS,TONS,8/7/2022,0.00880625,CO in TONS,30.7,24.4,37.2,0.0,0.0,60,9.0,1010.5,0.0001332564740406
Lake,LAKE-2,COTONS,TONS,8/8/2022,0.003072674,CO in TONS,27.7,21.7,34.4,0.0,0.0,55,8.6,1011.9,5.566536000686162e-05
Lake,LAKE-2,COTONS,TONS,8/9/2022,0.006146042,CO in TONS,28.3,21.7,35.6,0.0,0.0,51,11.2,1011.9,0.0001098978722047
Lake,LAKE-2,COTONS,TONS,8/10/2022,0.00721406,CO in TONS,28.3,21.7,36.1,0.0,0.0,53,14.4,1013.5,0.0001113956370434
Lake,LAKE-2,COTONS,TONS,8/12/2022,0.006885014,CO in TONS,26.0,21.7,35.6,1.0,0.0,39,13.0,1013.9,0.0001021023851365
Lake,LAKE-2,COTONS,TONS,8/14/2022,0.00628718,CO in TONS,29.7,22.2,36.7,0.0,0.0,87,9.4,1009.5,9.234137931231444e-05
Lake,LAKE-2,COTONS,TONS,8/15/2022,0.000344958,CO in TONS,30.8,22.8,36.7,0.0,0.0,118,12.6,1006.9,2.367199148520337e-05
Lake,LAKE-2,COTONS,TONS,8/16/2022,0.010646562,CO in TONS,27.7,20.0,32.2,0.8,0.0,62,15.8,1009.1,0.000147474972283
Lake,LAKE-2,COTONS,TONS,8/17/2022,0.001101439,CO in TONS,21.8,19.4,25.6,23.1,0.0,46,13.0,1012.7,2.96949951604129e-05
Lake,LAKE-2,COTONS,TONS,8/25/2022,0.004052077,CO in TONS,25.3,20.6,31.7,0.0,0.0,43,10.4,1013.6,5.911245705394203e-05
Lake,LAKE-2,COTONS,TONS,8/26/2022,0.005882668,CO in TONS,26.8,21.1,32.8,0.0,0.0,102,8.6,1011.4,7.70393216253015e-05
Lake,LAKE-2,COTONS,TONS,8/27/2022,0.006777989,CO in TONS,27.5,21.7,34.4,0.0,0.0,154,9.0,1007.4,9.543511643370694e-05
Lake,LAKE-2,COTONS,TONS,8/28/2022,0.004393731,CO in TONS,27.0,22.8,35.6,0.0,0.0,226,9.4,1005.2,6.370632948604322e-05
Lake,LAKE-2,COTONS,TONS,8/29/2022,0.00306937,CO in TONS,28.9,22.2,36.1,0.0,0.0,37,10.8,1007.1,5.054005135612622e-05
Lake,LAKE-2,COTONS,TONS,9/2/2022,0.00560665,CO in TONS,24.3,20.6,31.7,0.0,0.0,62,8.6,1012.0,8.454244651133093e-05
Lake,LAKE-2,COTONS,TONS,9/3/2022,0.005001236,CO in TONS,25.3,21.1,31.1,0.0,0.0,74,15.5,1015.1,8.458570087308039e-05
Lake,LAKE-2,COTONS,TONS,9/4/2022,0.00359644,CO in TONS,25.6,20.0,31.1,0.0,0.0,73,13.7,1014.2,5.5204033240523705e-05
Lake,LAKE-2,COTONS,TONS,9/5/2022,0.004253425,CO in TONS,25.0,18.3,32.2,0.0,0.0,111,7.9,1012.0,7.321536577462577e-05
Lake,LAKE-2,COTONS,TONS,9/6/2022,0.008504722,CO in TONS,25.9,17.2,33.3,0.0,0.0,85,9.4,1014.6,0.0001138558493641
Lake,LAKE-2,COTONS,TONS,9/7/2022,0.009005667,CO in TONS,26.1,18.3,32.8,0.0,0.0,62,12.2,1015.9,0.0001222290938206
Lake,LAKE-2,COTONS,TONS,9/8/2022,0.008411277,CO in TONS,25.5,17.8,32.2,0.0,0.0,92,8.6,1010.3,0.0001192191877395
Lake,LAKE-2,COTONS,TONS,9/9/2022,0.006570982,CO in TONS,26.6,20.6,34.4,0.0,0.0,194,11.5,1004.1,9.337827983452072e-05
Lake,LAKE-2,COTONS,TONS,9/10/2022,0.008274504,CO in TONS,27.2,20.6,35.0,0.0,0.0,91,9.7,1008.1,0.0001308165153313
Lake,LAKE-2,COTONS,TONS,9/11/2022,0.001310168,CO in TONS,26.3,21.1,30.0,0.0,0.0,87,16.9,1015.9,2.730465102821682e-05
Lake,LAKE-2,COTONS,TONS,9/12/2022,0.005411965,CO in TONS,24.9,18.3,32.8,37.8,0.0,56,9.0,1013.1,7.623139116515495e-05
Lake,LAKE-2,COTONS,TONS,9/13/2022,0.00627642,CO in TONS,23.8,19.4,30.6,0.8,0.0,201,13.0,1009.8,8.737528584230634e-05
Lake,LAKE-2,COTONS,TONS,9/14/2022,0.00460368,CO in TONS,23.2,17.2,31.1,0.0,0.0,339,7.2,1010.2,7.10207590651362e-05
Lake,LAKE-2,COTONS,TONS,9/15/2022,0.007761148,CO in TONS,25.6,20.0,32.8,0.0,0.0,234,7.2,1010.1,0.0001028894691115
Lake,LAKE-2,COTONS,TONS,9/16/2022,0.005566745,CO in TONS,26.4,18.3,33.9,0.0,0.0,243,9.4,1009.4,9.979381313161632e-05
Lake,LAKE-2,COTONS,TONS,9/20/2022,0.003472286,CO in TONS,25.9,20.6,33.9,0.0,0.0,34,6.8,1011.1,5.023313933688708e-05
Lake,LAKE-2,COTONS,TONS,9/21/2022,0.006713285,CO in TONS,28.1,21.1,34.4,0.0,0.0,96,6.1,1010.3,0.0001051444285974
Lake,LAKE-2,COTONS,TONS,9/22/2022,0.005161532,CO in TONS,28.5,21.7,33.9,0.0,0.0,56,7.9,1010.9,7.780072467985713e-05
Lake,LAKE-2,COTONS,TONS,9/24/2022,0.003764083,CO in TONS,27.6,18.9,35.6,0.0,0.0,339,9.4,1011.3,6.933060363129457e-05
Lake,LAKE-2,COTONS,TONS,9/26/2022,0.003734584,CO in TONS,26.6,21.7,31.7,0.0,0.0,87,16.6,1015.3,6.760319533047012e-05
Lake,LAKE-2,COTONS,TONS,9/27/2022,0.00525859,CO in TONS,24.5,16.7,31.1,0.0,0.0,98,11.9,1016.2,9.000875579954885e-05
Lake,LAKE-2,COTONS,TONS,9/28/2022,0.003387495,CO in TONS,25.0,17.2,31.1,0.0,0.0,87,14.8,1017.8,5.455016250408698e-05
Lake,LAKE-2,COTONS,TONS,10/4/2022,0.00613113,CO in TONS,22.0,14.4,28.3,5.1,0.0,15,8.6,1012.9,9.47649145988815e-05
Lake,LAKE-2,COTONS,TONS,10/5/2022,0.009424089,CO in TONS,20.5,16.1,27.2,1.3,0.0,34,7.2,1015.3,0.0001909006761293
Lake,LAKE-2,COTONS,TONS,10/8/2022,0.006714822,CO in TONS,18.4,15.6,23.3,5.1,0.0,88,14.4,1020.4,9.474648540917236e-05
