Plant,Source,Parameter,Units,date,Value,Description,tavg,tmin,tmax,prcp,snow,wdir,wspd,pres,Emissions_Load
Lake,LAKE-2,NOXTONS,TONS,3/26/2022,0.069250092,NOX in TONS,17.9,5.6,30.6,0.0,0.0,41,7.6,1012.8,0.0010869515235772
Lake,LAKE-2,NOXTONS,TONS,3/27/2022,0.053895428,NOX in TONS,19.8,6.7,31.1,0.0,0.0,315,7.6,1008.9,0.00081373046751
Lake,LAKE-2,NOXTONS,TONS,3/28/2022,0.082303061,NOX in TONS,22.3,13.9,29.4,0.0,0.0,243,16.2,1007.8,0.0011045828386634
Lake,LAKE-2,NOXTONS,TONS,3/29/2022,0.006817699,NOX in TONS,20.7,8.9,22.8,0.0,0.0,257,35.6,1002.5,0.0002450589259383
Lake,LAKE-2,NOXTONS,TONS,3/30/2022,0.017598333,NOX in TONS,12.6,7.8,21.1,0.0,0.0,265,33.8,1006.6,0.0003806002327803
Lake,LAKE-2,NOXTONS,TONS,3/31/2022,0.020331721,NOX in TONS,16.3,7.8,23.3,0.0,0.0,221,10.4,1007.2,0.0003585700946808
Lake,LAKE-2,NOXTONS,TONS,4/9/2022,0.039846732,NOX in TONS,18.6,3.9,31.1,0.0,0.0,245,17.3,1009.5,0.0005059073227597
Lake,LAKE-2,NOXTONS,TONS,4/10/2022,0.044856693,NOX in TONS,24.2,18.9,28.9,0.0,0.0,248,36.0,1002.0,0.0005857902189732
Lake,LAKE-2,NOXTONS,TONS,4/11/2022,0.035659067,NOX in TONS,22.6,16.1,29.4,0.0,0.0,236,30.6,1003.6,0.0005327534517751
Lake,LAKE-2,NOXTONS,TONS,4/12/2022,0.000140455,NOX in TONS,22.5,16.1,27.2,0.0,0.0,237,38.5,1001.3,1.5590173242360614e-05
Lake,LAKE-2,NOXTONS,TONS,4/14/2022,0.024155687,NOX in TONS,16.4,3.9,26.7,0.0,0.0,177,9.7,1010.2,0.0003883941810315
Lake,LAKE-2,NOXTONS,TONS,4/15/2022,0.037397268,NOX in TONS,19.9,10.6,30.6,0.0,0.0,261,13.7,1007.6,0.0004752292151308
Lake,LAKE-2,NOXTONS,TONS,4/16/2022,0.037188801,NOX in TONS,23.3,12.2,29.4,0.0,0.0,229,16.6,1009.0,0.00053056883977
Lake,LAKE-2,NOXTONS,TONS,4/17/2022,0.022992294,NOX in TONS,24.4,16.1,31.7,0.0,0.0,9,14.0,1010.8,0.0004187174848527
Lake,LAKE-2,NOXTONS,TONS,4/18/2022,0.045768391,NOX in TONS,21.4,7.2,33.9,0.0,0.0,87,13.7,1011.2,0.0006002266533947
Lake,LAKE-2,NOXTONS,TONS,4/19/2022,0.080614804,NOX in TONS,24.7,15.6,32.8,0.0,0.0,315,18.4,1006.2,0.001267749353824
Lake,LAKE-2,NOXTONS,TONS,4/20/2022,0.048387878,NOX in TONS,26.5,19.4,33.3,0.0,0.0,253,21.6,1005.2,0.000744700406868
Lake,LAKE-2,NOXTONS,TONS,4/21/2022,0.041578748,NOX in TONS,26.1,15.6,32.2,0.0,0.0,211,14.4,1008.4,0.0007665768344676
Lake,LAKE-2,NOXTONS,TONS,4/22/2022,0.050228481,NOX in TONS,26.1,18.3,33.3,0.0,0.0,223,32.0,1004.6,0.000807198681512
Lake,LAKE-2,NOXTONS,TONS,4/23/2022,0.023963641,NOX in TONS,22.6,15.6,27.8,0.0,0.0,302,18.4,1005.1,0.0004061477833758
Lake,LAKE-2,NOXTONS,TONS,4/24/2022,0.036020081,NOX in TONS,19.7,8.3,27.2,0.0,0.0,322,13.3,1007.5,0.0005010065799734
Lake,LAKE-2,NOXTONS,TONS,4/25/2022,0.040374777,NOX in TONS,19.9,11.7,26.1,0.0,0.0,75,19.8,1013.9,0.0005269061644673
Lake,LAKE-2,NOXTONS,TONS,4/26/2022,0.042530939,NOX in TONS,18.9,11.7,27.2,0.0,0.0,113,18.7,1016.7,0.0006073041702942
Lake,LAKE-2,NOXTONS,TONS,4/27/2022,0.067620138,NOX in TONS,22.7,16.1,32.8,0.0,0.0,271,14.0,1009.0,0.0009101554548737
Lake,LAKE-2,NOXTONS,TONS,4/28/2022,0.064685291,NOX in TONS,25.9,15.0,31.7,0.0,0.0,247,23.8,1005.1,0.0008518621593134
Lake,LAKE-2,NOXTONS,TONS,4/29/2022,0.096808512,NOX in TONS,25.2,20.0,29.4,0.0,0.0,282,24.1,1004.1,0.0011942793187237
Lake,LAKE-2,NOXTONS,TONS,4/30/2022,0.08634233,NOX in TONS,22.7,10.6,30.0,0.0,0.0,80,12.2,1007.0,0.001223644863461
Lake,LAKE-2,NOXTONS,TONS,5/1/2022,0.081566894,NOX in TONS,23.7,15.6,32.8,0.0,0.0,261,18.0,1003.7,0.0012887027856
Lake,LAKE-2,NOXTONS,TONS,5/2/2022,0.092619609,NOX in TONS,25.9,18.9,31.7,0.0,0.0,267,26.6,1004.5,0.001248835932892
Lake,LAKE-2,NOXTONS,TONS,5/3/2022,0.052342321,NOX in TONS,25.4,18.9,31.1,0.0,0.0,240,20.5,1005.5,0.0007723672556602
Lake,LAKE-2,NOXTONS,TONS,5/4/2022,0.085999741,NOX in TONS,25.9,21.1,31.1,0.0,0.0,270,24.5,1004.2,0.0012166015299923
Lake,LAKE-2,NOXTONS,TONS,5/5/2022,0.037653265,NOX in TONS,23.1,13.3,29.4,0.0,0.0,327,13.3,1009.8,0.00054153347627
Lake,LAKE-2,NOXTONS,TONS,5/6/2022,0.037456775,NOX in TONS,24.3,15.0,34.4,0.0,0.0,223,15.1,1008.6,0.0005678543723725
Lake,LAKE-2,NOXTONS,TONS,5/7/2022,0.03688618,NOX in TONS,27.7,18.9,35.6,0.0,0.0,247,23.0,1004.1,0.0005093259542158
Lake,LAKE-2,NOXTONS,TONS,5/9/2022,0.036491002,NOX in TONS,26.8,20.6,33.3,0.0,0.0,243,27.7,1003.5,0.0005581166849214
Lake,LAKE-2,NOXTONS,TONS,5/10/2022,0.029722904,NOX in TONS,27.2,15.6,35.0,0.0,0.0,220,9.7,1008.0,0.000553206576743
Lake,LAKE-2,NOXTONS,TONS,5/11/2022,0.034492192,NOX in TONS,28.2,17.2,36.1,0.0,0.0,235,17.6,1007.3,0.0006486424925655
Lake,LAKE-2,NOXTONS,TONS,5/12/2022,0.0369564,NOX in TONS,28.5,20.0,32.8,0.0,0.0,284,17.3,1008.3,0.0006518250181054
Lake,LAKE-2,NOXTONS,TONS,5/13/2022,0.021496228,NOX in TONS,24.9,11.7,33.3,0.0,0.0,336,9.0,1008.9,0.0003774479900276
Lake,LAKE-2,NOXTONS,TONS,5/14/2022,0.019541958,NOX in TONS,24.1,12.2,35.6,0.0,0.0,4,8.6,1010.0,0.0004009560388268
Lake,LAKE-2,NOXTONS,TONS,5/15/2022,0.030634147,NOX in TONS,25.3,10.0,37.2,0.0,0.0,17,5.0,1008.8,0.0004542378332778
Lake,LAKE-2,NOXTONS,TONS,5/16/2022,0.025012919,NOX in TONS,27.9,16.1,38.3,0.0,0.0,243,11.5,1005.5,0.0004834519655683
Lake,LAKE-2,NOXTONS,TONS,5/17/2022,0.036622391,NOX in TONS,30.7,24.4,35.6,0.0,0.0,258,23.4,1006.0,0.0006134450242192
Lake,LAKE-2,NOXTONS,TONS,5/18/2022,0.026562733,NOX in TONS,29.8,22.2,35.6,0.0,0.0,262,19.1,1007.1,0.0004224526903139
Lake,LAKE-2,NOXTONS,TONS,5/19/2022,0.038384713,NOX in TONS,29.2,21.1,35.0,0.0,0.0,258,25.9,1002.5,0.0006349996507053
Lake,LAKE-2,NOXTONS,TONS,5/20/2022,0.032203263,NOX in TONS,27.8,22.8,33.3,0.0,0.0,256,32.0,999.5,0.0004567041108137
Lake,LAKE-2,NOXTONS,TONS,5/21/2022,0.033284324,NOX in TONS,26.6,18.3,33.3,0.0,0.0,224,13.3,1006.7,0.0004735181604185
Lake,LAKE-2,NOXTONS,TONS,5/23/2022,0.024023699,NOX in TONS,21.7,13.9,33.3,0.0,0.0,205,15.8,1006.3,0.0003557867744265
Lake,LAKE-2,NOXTONS,TONS,5/24/2022,0.022158729,NOX in TONS,26.2,15.6,31.7,0.0,0.0,281,22.0,1001.9,0.0004345368549204
Lake,LAKE-2,NOXTONS,TONS,5/25/2022,0.046343888,NOX in TONS,21.4,11.1,32.2,0.0,0.0,192,8.6,1008.3,0.0006076736601867
Lake,LAKE-2,NOXTONS,TONS,5/26/2022,0.046839111,NOX in TONS,25.6,15.6,36.1,0.0,0.0,18,8.3,1009.0,0.0007520780301944
Lake,LAKE-2,NOXTONS,TONS,5/27/2022,0.035417713,NOX in TONS,28.9,17.8,39.4,0.0,0.0,229,11.9,1008.1,0.0006632298098314
Lake,LAKE-2,NOXTONS,TONS,5/28/2022,0.038715731,NOX in TONS,32.6,24.4,38.9,0.0,0.0,235,25.9,1002.6,0.0007277570631515
Lake,LAKE-2,NOXTONS,TONS,5/30/2022,0.029239202,NOX in TONS,27.6,21.7,33.9,0.0,0.0,261,22.7,1000.7,0.0004099001200758
Lake,LAKE-2,NOXTONS,TONS,5/31/2022,0.025795042,NOX in TONS,27.6,17.8,35.0,0.0,0.0,259,9.4,1002.9,0.0003998978154612
Lake,LAKE-2,NOXTONS,TONS,6/1/2022,0.03442954,NOX in TONS,28.8,17.2,37.8,0.0,0.0,3,13.3,1004.1,0.0005140826503122
Lake,LAKE-2,NOXTONS,TONS,6/2/2022,0.054152386,NOX in TONS,26.8,20.0,33.9,3.0,0.0,81,12.2,1007.1,0.0007606640657388
Lake,LAKE-2,NOXTONS,TONS,6/3/2022,0.032869122,NOX in TONS,25.8,18.3,36.7,0.0,0.0,174,13.3,1005.3,0.0005231759355902
Lake,LAKE-2,NOXTONS,TONS,6/4/2022,0.006727204,NOX in TONS,30.6,20.0,36.7,0.0,0.0,300,16.9,1003.5,0.0001599448977696
Lake,LAKE-2,NOXTONS,TONS,6/5/2022,0.002833217,NOX in TONS,30.8,23.3,36.7,0.0,0.0,288,18.4,1002.6,4.484638697249691e-05
Lake,LAKE-2,NOXTONS,TONS,6/6/2022,0.043343014,NOX in TONS,31.8,23.9,38.3,0.0,0.0,268,18.0,1002.0,0.0007539326187151
Lake,LAKE-2,NOXTONS,TONS,6/7/2022,0.064017368,NOX in TONS,33.3,26.1,40.0,0.0,0.0,253,16.2,1003.0,0.0009813195774873
Lake,LAKE-2,NOXTONS,TONS,6/8/2022,0.064919348,NOX in TONS,32.7,24.4,41.1,0.0,0.0,38,19.4,1004.6,0.0012593245178174
Lake,LAKE-2,NOXTONS,TONS,6/9/2022,0.056849086,NOX in TONS,29.2,22.2,37.2,0.0,0.0,69,9.4,1008.4,0.000822605190828
Lake,LAKE-2,NOXTONS,TONS,6/10/2022,0.064102212,NOX in TONS,31.4,22.2,40.6,0.0,0.0,292,7.2,1006.3,0.0008960174961348
Lake,LAKE-2,NOXTONS,TONS,6/11/2022,0.077224662,NOX in TONS,33.4,24.4,41.7,0.0,0.0,227,9.4,1004.4,0.0010573691180641
Lake,LAKE-2,NOXTONS,TONS,6/12/2022,0.050304842,NOX in TONS,35.4,26.1,41.1,0.0,0.0,299,18.4,1003.3,0.0007979534850845
Lake,LAKE-2,NOXTONS,TONS,6/13/2022,0.052753427,NOX in TONS,34.9,28.3,40.6,0.0,0.0,283,22.7,1002.3,0.0008888115888886
Lake,LAKE-2,NOXTONS,TONS,6/14/2022,0.051716796,NOX in TONS,32.8,26.7,38.9,0.0,0.0,256,20.5,1003.5,0.0008078120161462
Lake,LAKE-2,NOXTONS,TONS,6/15/2022,0.047080565,NOX in TONS,31.6,22.8,38.9,0.0,0.0,203,11.9,1005.0,0.0007451257680332
Lake,LAKE-2,NOXTONS,TONS,6/16/2022,0.031395469,NOX in TONS,32.6,23.3,39.4,0.5,0.0,109,15.8,1007.1,0.0005150577437982
Lake,LAKE-2,NOXTONS,TONS,6/17/2022,0.042013174,NOX in TONS,29.5,22.2,37.2,0.0,0.0,155,14.4,1007.6,0.0005602894916075
Lake,LAKE-2,NOXTONS,TONS,6/18/2022,0.03096278,NOX in TONS,30.4,22.8,37.2,0.0,0.0,275,15.8,1006.9,0.0004556243913062
Lake,LAKE-2,NOXTONS,TONS,6/19/2022,0.030049187,NOX in TONS,31.1,20.0,35.6,9.7,0.0,354,15.8,1008.9,0.000534366132876
Lake,LAKE-2,NOXTONS,TONS,6/20/2022,0.041028971,NOX in TONS,23.2,18.9,29.4,7.6,0.0,102,7.9,1012.7,0.0006381348606182
Lake,LAKE-2,NOXTONS,TONS,6/22/2022,0.027868059,NOX in TONS,24.1,20.0,31.7,1.5,0.0,357,16.9,1014.8,0.0004447706077313
Lake,LAKE-2,NOXTONS,TONS,6/23/2022,0.01459942,NOX in TONS,26.3,21.7,34.4,0.0,0.0,357,13.7,1010.3,0.0001899434831118
Lake,LAKE-2,NOXTONS,TONS,6/28/2022,0.043223625,NOX in TONS,27.3,21.7,33.9,0.0,0.0,54,16.6,1015.9,0.0005856810697768
Lake,LAKE-2,NOXTONS,TONS,6/29/2022,0.055057715,NOX in TONS,28.4,22.2,34.4,5.6,0.0,102,12.2,1014.8,0.0008150174024087
Lake,LAKE-2,NOXTONS,TONS,6/30/2022,0.040097928,NOX in TONS,27.7,22.2,36.1,0.0,0.0,123,7.6,1011.3,0.0006178301843023
Lake,LAKE-2,NOXTONS,TONS,7/1/2022,0.058583689,NOX in TONS,30.4,23.9,36.7,0.0,0.0,286,10.8,1008.1,0.0007751051717151
Lake,LAKE-2,NOXTONS,TONS,7/2/2022,0.054635071,NOX in TONS,29.9,22.2,37.2,0.3,0.0,340,10.4,1007.3,0.000738547608083
Lake,LAKE-2,NOXTONS,TONS,7/3/2022,0.047747088,NOX in TONS,29.4,22.2,36.7,0.0,0.0,96,10.1,1007.6,0.0006490142782797
Lake,LAKE-2,NOXTONS,TONS,7/4/2022,0.041730471,NOX in TONS,30.0,22.2,36.7,0.0,0.0,151,14.4,1008.5,0.0005424967498441
Lake,LAKE-2,NOXTONS,TONS,7/5/2022,0.051295167,NOX in TONS,26.5,21.7,35.0,0.0,0.0,331,9.4,1010.1,0.0007143880949891
Lake,LAKE-2,NOXTONS,TONS,7/6/2022,0.046123918,NOX in TONS,29.6,23.9,36.7,0.0,0.0,216,13.3,1009.3,0.0007034316891014
Lake,LAKE-2,NOXTONS,TONS,7/7/2022,0.024150215,NOX in TONS,30.3,22.8,37.2,2.3,0.0,163,10.8,1009.8,0.000400149546368
Lake,LAKE-2,NOXTONS,TONS,7/8/2022,0.040841844,NOX in TONS,27.1,21.7,36.7,0.3,0.0,97,11.9,1013.4,0.0005982252211356
Lake,LAKE-2,NOXTONS,TONS,7/9/2022,0.047999328,NOX in TONS,30.8,23.3,38.3,0.0,0.0,62,13.0,1014.7,0.0007019372073517
Lake,LAKE-2,NOXTONS,TONS,7/10/2022,0.034403182,NOX in TONS,30.3,24.4,37.2,1.0,0.0,25,9.0,1013.0,0.0004716063026792
Lake,LAKE-2,NOXTONS,TONS,7/11/2022,0.049231512,NOX in TONS,29.6,22.2,38.3,0.8,0.0,137,7.2,1008.9,0.0007313284867257
Lake,LAKE-2,NOXTONS,TONS,7/13/2022,0.0229958,NOX in TONS,31.2,24.4,37.8,0.0,0.0,54,14.4,1010.8,0.0003372266215075
Lake,LAKE-2,NOXTONS,TONS,7/14/2022,0.045667326,NOX in TONS,30.7,23.9,36.7,0.0,0.0,127,10.8,1011.5,0.00070145295235
Lake,LAKE-2,NOXTONS,TONS,7/15/2022,0.052902799,NOX in TONS,31.7,23.3,38.9,0.0,0.0,87,11.2,1011.3,0.0007635692504291
Lake,LAKE-2,NOXTONS,TONS,7/16/2022,0.057680298,NOX in TONS,31.4,22.8,37.8,0.0,0.0,127,12.2,1009.7,0.0007060899349646
Lake,LAKE-2,NOXTONS,TONS,7/17/2022,0.059062366,NOX in TONS,31.6,24.4,38.3,0.0,0.0,96,10.8,1008.6,0.0008532869184956
Lake,LAKE-2,NOXTONS,TONS,7/18/2022,0.053858119,NOX in TONS,32.2,23.9,40.0,0.0,0.0,64,9.7,1009.2,0.0008866644845902
Lake,LAKE-2,NOXTONS,TONS,7/19/2022,0.060988652,NOX in TONS,33.6,25.0,41.7,0.0,0.0,179,9.0,1007.3,0.0009478722525023
Lake,LAKE-2,NOXTONS,TONS,7/20/2022,0.064768163,NOX in TONS,34.9,28.3,42.2,0.0,0.0,338,15.1,1006.7,0.0009818120775402
Lake,LAKE-2,NOXTONS,TONS,7/21/2022,0.042221441,NOX in TONS,33.7,27.2,40.6,0.0,0.0,69,13.7,1007.0,0.0006254844958914
Lake,LAKE-2,NOXTONS,TONS,7/22/2022,0.032578118,NOX in TONS,32.6,27.2,38.3,0.0,0.0,153,14.0,1007.5,0.0006526447165708
Lake,LAKE-2,NOXTONS,TONS,7/23/2022,0.019712873,NOX in TONS,32.0,25.0,38.3,0.0,0.0,130,10.8,1007.7,0.0003147397713185
Lake,LAKE-2,NOXTONS,TONS,7/24/2022,0.04336588,NOX in TONS,29.9,23.3,36.1,0.3,0.0,127,14.4,1008.8,0.0005499331785335
Lake,LAKE-2,NOXTONS,TONS,7/25/2022,0.043939441,NOX in TONS,28.8,22.2,35.6,1.3,0.0,235,13.7,1009.2,0.0006036774102667
Lake,LAKE-2,NOXTONS,TONS,7/26/2022,0.052875997,NOX in TONS,28.2,21.1,35.0,0.0,0.0,212,16.9,1010.1,0.0007066043490701
Lake,LAKE-2,NOXTONS,TONS,7/27/2022,0.049370903,NOX in TONS,27.4,22.2,33.3,0.0,0.0,181,11.9,1010.8,0.0006707481175426
Lake,LAKE-2,NOXTONS,TONS,7/28/2022,0.055463968,NOX in TONS,28.7,21.7,36.1,0.0,0.0,138,10.4,1009.1,0.0007698353351165
Lake,LAKE-2,NOXTONS,TONS,7/29/2022,0.053525204,NOX in TONS,29.2,22.2,35.6,0.0,0.0,14,11.9,1009.8,0.0007967972625284
Lake,LAKE-2,NOXTONS,TONS,7/30/2022,0.048882129,NOX in TONS,28.2,22.2,36.1,0.0,0.0,71,10.8,1011.3,0.0006335533854799
Lake,LAKE-2,NOXTONS,TONS,7/31/2022,0.047554631,NOX in TONS,30.4,22.8,37.8,0.0,0.0,17,14.4,1011.7,0.0006467838521458
Lake,LAKE-2,NOXTONS,TONS,8/1/2022,0.046475474,NOX in TONS,31.8,23.9,40.0,0.0,0.0,81,8.6,1009.8,0.0005903955720585
Lake,LAKE-2,NOXTONS,TONS,8/2/2022,0.05813393,NOX in TONS,32.1,23.9,39.4,2.8,0.0,66,12.6,1007.5,0.0008797720901998
Lake,LAKE-2,NOXTONS,TONS,8/3/2022,0.039857431,NOX in TONS,31.0,22.2,38.9,0.3,0.0,178,15.1,1006.1,0.000719992881633
Lake,LAKE-2,NOXTONS,TONS,8/4/2022,0.039868737,NOX in TONS,29.1,20.0,37.8,0.8,0.0,353,12.6,1009.5,0.000619108188761
Lake,LAKE-2,NOXTONS,TONS,8/5/2022,0.053879518,NOX in TONS,30.3,22.2,38.3,0.0,0.0,20,13.3,1008.9,0.0008163484423361
Lake,LAKE-2,NOXTONS,TONS,8/6/2022,0.071697921,NOX in TONS,31.1,24.4,37.8,0.0,0.0,89,13.3,1008.5,0.0010848633810896
Lake,LAKE-2,NOXTONS,TONS,8/7/2022,0.054210744,NOX in TONS,30.7,24.4,37.2,0.0,0.0,60,9.0,1010.5,0.0008203188190841
Lake,LAKE-2,NOXTONS,TONS,8/8/2022,0.0192714,NOX in TONS,27.7,21.7,34.4,0.0,0.0,55,8.6,1011.9,0.0003491256862381
Lake,LAKE-2,NOXTONS,TONS,8/9/2022,0.033072619,NOX in TONS,28.3,21.7,35.6,0.0,0.0,51,11.2,1011.9,0.0005913741650867
Lake,LAKE-2,NOXTONS,TONS,8/10/2022,0.036302031,NOX in TONS,28.3,21.7,36.1,0.0,0.0,53,14.4,1013.5,0.0005605564507666
Lake,LAKE-2,NOXTONS,TONS,8/12/2022,0.034573783,NOX in TONS,26.0,21.7,35.6,1.0,0.0,39,13.0,1013.9,0.0005127172882282
Lake,LAKE-2,NOXTONS,TONS,8/14/2022,0.035372301,NOX in TONS,29.7,22.2,36.7,0.0,0.0,87,9.4,1009.5,0.0005195217989289
Lake,LAKE-2,NOXTONS,TONS,8/15/2022,0.001716269,NOX in TONS,30.8,22.8,36.7,0.0,0.0,118,12.6,1006.9,0.0001177752223584
Lake,LAKE-2,NOXTONS,TONS,8/16/2022,0.054927048,NOX in TONS,27.7,20.0,32.2,0.8,0.0,62,15.8,1009.1,0.0007608432545068
Lake,LAKE-2,NOXTONS,TONS,8/17/2022,0.00596049,NOX in TONS,21.8,19.4,25.6,23.1,0.0,46,13.0,1012.7,0.0001606958911965
Lake,LAKE-2,NOXTONS,TONS,8/22/2022,0.031682239,NOX in TONS,24.8,21.7,31.7,11.7,0.0,53,6.1,1012.7,0.0004306967310936
Lake,LAKE-2,NOXTONS,TONS,8/23/2022,0.002876382,NOX in TONS,24.1,21.7,28.3,0.0,0.0,80,9.7,1011.0,0.0001069122489845
Lake,LAKE-2,NOXTONS,TONS,8/25/2022,0.02383296,NOX in TONS,25.3,20.6,31.7,0.0,0.0,43,10.4,1013.6,0.000347679677476
Lake,LAKE-2,NOXTONS,TONS,8/26/2022,0.047632877,NOX in TONS,26.8,21.1,32.8,0.0,0.0,102,8.6,1011.4,0.0006237993596003
Lake,LAKE-2,NOXTONS,TONS,8/27/2022,0.03539799,NOX in TONS,27.5,21.7,34.4,0.0,0.0,154,9.0,1007.4,0.000498409085227
Lake,LAKE-2,NOXTONS,TONS,8/28/2022,0.048634869,NOX in TONS,27.0,22.8,35.6,0.0,0.0,226,9.4,1005.2,0.000705174938799
Lake,LAKE-2,NOXTONS,TONS,8/29/2022,0.02819004,NOX in TONS,28.9,22.2,36.1,0.0,0.0,37,10.8,1007.1,0.0004641754071132
Lake,LAKE-2,NOXTONS,TONS,9/2/2022,0.046132385,NOX in TONS,24.3,20.6,31.7,0.0,0.0,62,8.6,1012.0,0.0006956283504949
Lake,LAKE-2,NOXTONS,TONS,9/3/2022,0.042189268,NOX in TONS,25.3,21.1,31.1,0.0,0.0,74,15.5,1015.1,0.0007135453722044
Lake,LAKE-2,NOXTONS,TONS,9/4/2022,0.033395098,NOX in TONS,25.6,20.0,31.1,0.0,0.0,73,13.7,1014.2,0.0005126024902577
Lake,LAKE-2,NOXTONS,TONS,9/5/2022,0.036821663,NOX in TONS,25.0,18.3,32.2,0.0,0.0,111,7.9,1012.0,0.0006338213380922
Lake,LAKE-2,NOXTONS,TONS,9/6/2022,0.05002528,NOX in TONS,25.9,17.2,33.3,0.0,0.0,85,9.4,1014.6,0.000669706869205
Lake,LAKE-2,NOXTONS,TONS,9/7/2022,0.0487551,NOX in TONS,26.1,18.3,32.8,0.0,0.0,62,12.2,1015.9,0.0006617268540059
Lake,LAKE-2,NOXTONS,TONS,9/8/2022,0.045480695,NOX in TONS,25.5,17.8,32.2,0.0,0.0,92,8.6,1010.3,0.0006446311916406
Lake,LAKE-2,NOXTONS,TONS,9/9/2022,0.048620457,NOX in TONS,26.6,20.6,34.4,0.0,0.0,194,11.5,1004.1,0.0006909309201316
Lake,LAKE-2,NOXTONS,TONS,9/10/2022,0.038914422,NOX in TONS,27.2,20.6,35.0,0.0,0.0,91,9.7,1008.1,0.0006152210552043
Lake,LAKE-2,NOXTONS,TONS,9/11/2022,0.007256611,NOX in TONS,26.3,21.1,30.0,0.0,0.0,87,16.9,1015.9,0.0001512319267471
Lake,LAKE-2,NOXTONS,TONS,9/12/2022,0.039761598,NOX in TONS,24.9,18.3,32.8,37.8,0.0,56,9.0,1013.1,0.0005600704975899
Lake,LAKE-2,NOXTONS,TONS,9/13/2022,0.041715793,NOX in TONS,23.8,19.4,30.6,0.8,0.0,201,13.0,1009.8,0.000580733816015
Lake,LAKE-2,NOXTONS,TONS,9/14/2022,0.032604219,NOX in TONS,23.2,17.2,31.1,0.0,0.0,339,7.2,1010.2,0.0005029837829966
Lake,LAKE-2,NOXTONS,TONS,9/15/2022,0.044939282,NOX in TONS,25.6,20.0,32.8,0.0,0.0,234,7.2,1010.1,0.0005957596565911
Lake,LAKE-2,NOXTONS,TONS,9/16/2022,0.029330103,NOX in TONS,26.4,18.3,33.9,0.0,0.0,243,9.4,1009.4,0.0005257943049148
Lake,LAKE-2,NOXTONS,TONS,9/20/2022,0.02705495,NOX in TONS,25.9,20.6,33.9,0.0,0.0,34,6.8,1011.1,0.0003914006718059
Lake,LAKE-2,NOXTONS,TONS,9/21/2022,0.032475221,NOX in TONS,28.1,21.1,34.4,0.0,0.0,96,6.1,1010.3,0.0005086315500712
Lake,LAKE-2,NOXTONS,TONS,9/22/2022,0.031523334,NOX in TONS,28.5,21.7,33.9,0.0,0.0,56,7.9,1010.9,0.0004751570327424
